id,if,author,dynasty,location,name,material,size1,size2,mulu,佳品,精品,区域1,区域2,分卷,分册
D015325,,佚名,五代,國立艾爾米塔什博物館,菩薩像幡,麻布彩繪,高96cm寛32cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015326,,佚名,五代,國立艾爾米塔什博物館,佛像幡頭,麻布彩繪,高38cm寛35cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015327,,佚名,五代,國立艾爾米塔什博物館,佛像和菱格紋幡,麻布夾纈彩繪,高56cm寛40cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015328,,佚名,五代,國立艾爾米塔什博物館,菩薩像幡,麻布彩繪,高54cm寛24cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015329,,佚名,,國立艾爾米塔什博物館,佛像幡頭,麻布彩繪,高80cm寛30cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015330,,佚名,五代,國立艾爾米塔什博物館,佛像幡頭,麻布彩繪,高36cm寛28.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015331,,佚名,五代,國立艾爾米塔什博物館,佛像雙面幡頭,麻布彩繪,高25cm寛32cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015333,,佚名,五代,國立艾爾米塔什博物館,佛像幡頭,麻布彩繪,高19.5cm寛39cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015334,,佚名,五代,國立艾爾米塔什博物館,菩薩像幡,麻布彩繪,高36cm寛38.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015335,,佚名,五代,國立艾爾米塔什博物館,菩薩像幡（來圖對應的書上序號為123）,麻布彩繪,高76cm寛15.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015336,,佚名,五代,國立艾爾米塔什博物館,菩薩像幡,麻布彩繪,高25cm寛20cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015337,,佚名,五代,國立艾爾米塔什博物館,延壽命菩薩像幡,麻布彩繪,高74cm寛35cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015338,,佚名,宋,國立艾爾米塔什博物館,菩薩像幡,麻布彩繪,高119cm寛16.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015339,,佚名,五代,國立艾爾米塔什博物館,菩薩像幡,麻布彩繪,高123.5cm寛36cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015340,,佚名,五代,國立艾爾米塔什博物館,菩薩像幡,麻布彩繪,高128cm寛44.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015341,,佚名,五代,國立艾爾米塔什博物館,延壽命菩薩像幡,麻布彩繪,高95cm寛35cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015342,,佚名,宋,國立艾爾米塔什博物館,延壽命菩薩像幡,麻布彩繪,高100cm寛22.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015343,,佚名,五代,國立艾爾米塔什博物館,菱格紋幡,麻布夾纈,高98cm寛32cm幡帶高56.5cm寛5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015344,,佚名,五代,國立艾爾米塔什博物館,菩薩像幡,麻布彩繪,高84.5cm寛37cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015345,,佚名,五代,國立艾爾米塔什博物館,觀音菩薩像幡,麻布彩繪,高156cm寛47cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015346,,佚名,,國立艾爾米塔什博物館,菩薩像幡,麻布彩繪,高170cm寛26cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015347,,佚名,五代,國立艾爾米塔什博物館,佛像背光,麻布彩繪,高16.5cm寛16.6cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015348,,佚名,,國立艾爾米塔什博物館,阿彌陀佛淨土變,素絹墨繪淡彩,高31cm寛22cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015350,,佚名,唐,國立艾爾米塔什博物館,金剛（來圖編號為Дx131）,絹本彩繪,高19.5cm寛21cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015351,,佚名,,國立艾爾米塔什博物館,紋飾,絹本彩繪,高3cm寛14cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015352,,佚名,,國立艾爾米塔什博物館,武士,絹本彩繪,高26.5cm寛18.7cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015353,,佚名,,國立艾爾米塔什博物館,化佛,絹本彩繪,高40cm寛27cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015354,,佚名,,國立艾爾米塔什博物館,（不明紅色布條）,,,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015355,,佚名,唐,國立艾爾米塔什博物館,菩薩,絹本彩繪,高5.5cm寛9.8cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015356,,佚名,,國立艾爾米塔什博物館,幡頭,絹本彩繪,高9.2cm寛14.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015357,,佚名,,國立艾爾米塔什博物館,僧人,絹本彩繪,高13cm寛14cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015358,,佚名,唐,國立艾爾米塔什博物館,菩薩,絹本彩繪,高18cm寛13cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015359,,佚名,五代,國立艾爾米塔什博物館,化生童子,絹本彩繪,高8.5cm寛3.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015360,,佚名,,國立艾爾米塔什博物館,（不明紅色布條和黄布條）,,,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015361,,佚名,,國立艾爾米塔什博物館,蓮花座,絹本白畫,高7cm寛9cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015362,,佚名,,國立艾爾米塔什博物館,衣紋,紙本彩繪,高12.5cm寛24cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015363,,佚名,唐,國立艾爾米塔什博物館,人物房舍,絹本彩繪,高10.7cm寛16.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015364,,佚名,唐,國立艾爾米塔什博物館,卷草花卉紋幡頭,絹本彩繪,高16.5cm寛25.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015365,,佚名,,國立艾爾米塔什博物館,官印和公文,白麻紙,高7cm寛10cm印面高5cm寛5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015366,,佚名,,國立艾爾米塔什博物館,華蓋,絹本彩繪,高6cm寛14.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015368,,佚名,五代,國立艾爾米塔什博物館,菩薩像幡（來圖對應的書上序號為122）,麻布彩繪,高77.5cm寛14cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015369,,佚名,唐,國立艾爾米塔什博物館,供養天女（與Дx218、Дx357為同一件）,絹本彩繪,高14cm寛19.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015370,,佚名,唐,國立艾爾米塔什博物館,東方提頭賴吒天王（與Дx234為同一件）,絹本彩繪,高24cm寛17.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015371,,佚名,唐,國立艾爾米塔什博物館,素色綺,絲織品,高10cm寛10.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015372,,佚名,唐,國立艾爾米塔什博物館,花卉紋幡頭,絹本彩繪,高32cm寛35cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015373,,佚名,唐,國立艾爾米塔什博物館,菩薩,絹本彩繪,高19.5cm寛20.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015374,,佚名,唐,國立艾爾米塔什博物館,彌勒上生經變（提供目錄上顯示與Дx223為同一件，但223來的是222的圖）,絹本彩繪,,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015375,,佚名,五代,國立艾爾米塔什博物館,菩薩,絹本彩繪,高25cm寛18cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015379,,佚名,,國立艾爾米塔什博物館,蓮花座,絹本彩繪,高3cm寛8.7cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015382,,佚名,唐,國立艾爾米塔什博物館,武士,絹本彩繪,高13.5cm寛29.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015383,,佚名,唐,國立艾爾米塔什博物館,供養人,絹本彩繪,高38.5cm寛60cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015384,,佚名,五代,國立艾爾米塔什博物館,供養天女,絹本彩繪,高17.5cm寛24.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015385,,佚名,唐,國立艾爾米塔什博物館,褐色綾幡帶,綾染色,高15cm寛5.6cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015386,,佚名,唐,國立艾爾米塔什博物館,菱格花卉紋幡,絹纈染,高54.5cm寛46cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015388,,佚名,,國立艾爾米塔什博物館,素色絹幡,絹縫製,高73cm寛18cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015389,,佚名,唐,國立艾爾米塔什博物館,褐色綾幡,綾染色縫製,高74cm寛34.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015390,,佚名,唐,國立艾爾米塔什博物館,花卉紋幡帶,絹纈染,高57cm寛3cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015393,,佚名,唐,國立艾爾米塔什博物館,觀無量壽佛經變（提供目錄顯示與Дx316為同一件）,絹本彩繪,,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015394,,佚名,唐,國立艾爾米塔什博物館,觀無量壽佛經變（提供目錄顯示與Дx316為同一件）,絹本彩繪,,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015395,,佚名,唐,國立艾爾米塔什博物館,觀無量壽佛經變（提供目錄顯示與Дx316為同一件）,絹本彩繪,,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015398,,佚名,,國立艾爾米塔什博物館,佛像項光火焰紋,絹本彩繪,高13cm寛21cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015400,,佚名,,國立艾爾米塔什博物館,服飾,絹本彩繪,高13cm寛13cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015401,,佚名,,國立艾爾米塔什博物館,黄色綾,綾染色,高7.5cm寛17.7cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015402,,佚名,唐,國立艾爾米塔什博物館,東方提頭賴吒天王,絹本彩繪,高19.5cm寛15cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015404,,佚名,唐,國立艾爾米塔什博物館,花卉紋幡頭,絹本彩繪,高13cm寛19.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015405,,佚名,汉至隋,國立艾爾米塔什博物館,天宫伎樂,壁畫,高57cm寛92cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015406,,佚名,汉至隋,國立艾爾米塔什博物館,天宫伎樂（與186為同一件）,壁畫,高57cm寛92cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015407,,佚名,唐,國立艾爾米塔什博物館,佛弟子頭部,壁畫,高60cm寛44cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015408,,佚名,汉至隋,國立艾爾米塔什博物館,伎樂天和帳幔,壁畫,高60cm寛26cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015409,,佚名,,國立艾爾米塔什博物館,武士胸像,壁畫,高10.5cm寛5.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015410,,佚名,唐,國立艾爾米塔什博物館,佛弟子頭部（與188為同一件）,壁畫,高60cm寛44cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015411,,佚名,唐,國立艾爾米塔什博物館,阿彌陀佛淨土變,壁畫,高76cm寛173.6cm(a:高76cm寛99cmb:高53.2cm寛74.6cm),,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015412,,佚名,汉至隋,國立艾爾米塔什博物館,伎樂天,壁畫,高18cm寛40cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015413,,佚名,五代,國立艾爾米塔什博物館,供養人（書上為195）,壁畫,高62.5cm寛26.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015414,,佚名,五代,國立艾爾米塔什博物館,供養人（書上為194）,壁畫,高72.5cm寛25cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015415,,佚名,汉至隋,國立艾爾米塔什博物館,伎樂天、千佛、供養人,壁畫,高197cm寛69.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015416,,佚名,汉至隋,國立艾爾米塔什博物館,睒子菩薩經變,壁畫,高17cm寛144cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015417,,佚名,汉至隋,國立艾爾米塔什博物館,睒子菩薩經變（與197為同一件）,壁畫,高17cm寛144cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015418,,佚名,汉至隋,國立艾爾米塔什博物館,彌勒菩薩,泥塑彩繪,高33cm寛13cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015419,,佚名,汉至隋,國立艾爾米塔什博物館,彌勒佛,泥塑彩繪,高21cm寛16cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015420,,佚名,五代,國立艾爾米塔什博物館,佛像幡頭,麻布彩繪,高17cm寛22.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015421,,佚名,唐,國立艾爾米塔什博物館,寶相花紋幡頭,絹夾纈,高52cm寛45cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015422,,佚名,唐,國立艾爾米塔什博物館,菊花紋幡（與Дx56、Дx208為同一件）,絹纈染,總高90cm寛35.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015423,,佚名,,國立艾爾米塔什博物館,藍色絹幡帶（書上為Дx204a）,絹染色,高42.5cm寛5.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015424,,佚名,,國立艾爾米塔什博物館,千手千眼千缽文殊師利菩薩,絹本彩繪,高171cm寛143cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015425,,佚名,五代,國立艾爾米塔什博物館,菩薩像幡,麻布彩繪,高32cm寛18.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015426,,佚名,,國立艾爾米塔什博物館,供養帳,麻布彩繪,高28.5cm寛48.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015427,,佚名,唐,國立艾爾米塔什博物館,菊花紋幡（與Дx203、Дx56為同一件）,絹纈染,總高90cm寛35.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015428,,佚名,五代,國立艾爾米塔什博物館,佛像幡頭,麻布彩繪,高137cm寛34cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015429,,佚名,唐,國立艾爾米塔什博物館,觀世音菩薩,麻布彩繪,高146cm寛64.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015430,,佚名,唐,國立艾爾米塔什博物館,一佛二菩薩,麻布彩繪,高120cm寛70cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015431,,佚名,唐,國立艾爾米塔什博物館,藍色絹,絹染色繪製,高30.5cm寛13cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015432,,佚名,,國立艾爾米塔什博物館,藍色絹,絹染色,高30cm寛20cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015433,,佚名,,國立艾爾米塔什博物館,素色綺,絲織品,高38cm寛39cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015435,,佚名,五代,國立艾爾米塔什博物館,菩薩,絹本彩繪,高20.6cm寛13.3cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015437,,佚名,唐,國立艾爾米塔什博物館,供養天女（與Дx150、Дx357為同一件）,絹本彩繪,高14cm寛19.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015439,,佚名,唐,國立艾爾米塔什博物館,菩薩,絹本彩繪,高36cm寛16.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015440,,佚名,唐,國立艾爾米塔什博物館,菩薩,絹本彩繪,高30cm寛17cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015441,,佚名,唐,國立艾爾米塔什博物館,觀無量壽佛經變,絹本彩繪,高189cm寛35.5cm邊寛13cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015442,,佚名,唐,國立艾爾米塔什博物館,觀無量壽佛經變鑲邊,絹纈染,高39cm寛26cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015443,,佚名,唐,國立艾爾米塔什博物館,彌勒上生經變（來圖為書上第46件作品觀無量壽佛經變 同Дx222）,絹本彩繪,高132cm寛81cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015445,,佚名,唐,國立艾爾米塔什博物館,彌勒佛,絹本彩繪,高64cm寛33cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015446,,佚名,唐,國立艾爾米塔什博物館,菩薩,絹本彩繪,高35.5cm寛17cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015447,,佚名,唐,國立艾爾米塔什博物館,菩薩,絹本彩繪,高35cm寛17.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015448,,佚名,唐,國立艾爾米塔什博物館,菩薩,絹本彩繪,高13cm寛10cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015449,,佚名,唐,國立艾爾米塔什博物館,佛弟子,絹本彩繪,高10.5cm寛17.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015450,,佚名,五代,國立艾爾米塔什博物館,菩薩,絹本彩繪,高33cm寛16.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015451,,佚名,唐,國立艾爾米塔什博物館,菩薩,絹本彩繪,高35cm寛14cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015452,,佚名,五代,國立艾爾米塔什博物館,觀音菩薩,絹本彩繪,高31cm寛31cm/高30cm寛16.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015453,,佚名,五代,國立艾爾米塔什博物館,供養人,絹本彩繪,高13cm寛46cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015454,,佚名,唐,國立艾爾米塔什博物館,東方提頭賴吒天王,絹本彩繪,高24cm寛17.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015455,,佚名,五代,國立艾爾米塔什博物館,菩薩,紙本彩繪,高43.5cm寛17.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015456,,佚名,五代,國立艾爾米塔什博物館,菩薩,紙本彩繪,高47cm寛16cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015457,,佚名,宋,國立艾爾米塔什博物館,柳枝觀音菩薩,紙本彩繪,高41cm寛13cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015458,,佚名,五代,國立艾爾米塔什博物館,觀音菩薩,紙本彩繪,高30.5cm寛18cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015459,,佚名,五代,國立艾爾米塔什博物館,佛（與Дx334為同一件）,紙本彩繪,高25.5cm寛19.5cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015460,,佚名,五代,國立艾爾米塔什博物館,藥師佛,紙本彩繪,高34cm寛22cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
D015461,,佚名,宋,國立艾爾米塔什博物館,清淨施佛,紙本彩繪,高24.6cm寛21cm,,,,,欧洲,俄罗斯,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,
