iata,nx,ny
D007567,270.9691717,1944.652837
D007664,1676.941579,-560.0811915
D007570,1746.997094,-271.7078449
D007571,1670.001625,-580.4468721
D007582,1262.393584,-1237.815187
D002035,-928.3209267,-1504.674136
D009695,-1640.354682,835.7484925
D013887,327.6330084,-1737.37751
D008973,184.9083225,-1802.135755
D009745,-527.4223775,-1687.49804
D001965,-1430.712786,-1271.645318
D001962,511.2961919,1705.561783
D002031,1861.887149,428.7484925
D001994,1274.515233,-1225.330536
D018164,-735.2644094,1607.858902
D009332,-1904.725355,741.591075
D009080,-1985.069119,-487.27466
D009100,1952.344432,62.34846733
D009099,-1589.237069,-774.6931908
D009017,-1639.712175,-661.1867988
D009077,1326.645318,1457.251508
D009425,-1229.586384,-1631.418644
D009351,1699.708321,486.6370542
D009352,1747.112121,270.9672236
D009353,1060.95465,1414.283999
D002151,-1235.251508,-1491.213721
D007918,-960.1277576,-1512.719519
D007925,-93.6758409,-1765.516592
D007943,-1857.618967,171.8571938
D007926,-1729.393423,-367.453928
D007927,-516.6720054,1690.820522
D007963,-725.0900946,-1612.472745
D007874,883.3132775,-1531.529188
D007832,-1747.802424,-266.4783034
D008413,952.0060472,-1489.801492
D008432,-870.8178696,-1538.668333
D008452,-1652.354682,835.7484925
D002257,-1763.193879,-130.2741164
D009750,975.7406843,-1474.365666
D009821,-1484.997913,-1209.609996
D009763,-1787.089353,645.8068784
D002382,-880.8015028,-1844.484945
D002383,22.01615417,1767.862916
D002377,1027.416419,1438.832687
D002379,1676.47181,-561.4857717
D005553,1971.214153,540.6022217
D005582,1680.545218,549.1737145
D005456,-1105.813148,1379.493125
D005441,-1368.09297,-1119.886434
D005442,1463.055531,992.6190174
D009920,-1952.783996,-603.7968743
D009873,1666.591088,590.1678969
D009883,-384.4363102,1725.69775
D010027,-1339.388647,-1154.063279
D010532,-1238.911568,-1261.317615
D018748,-1087.059716,-1394.318893
D010621,-173.9743024,-1935.245146
D011006,1738.681701,320.6398959
D011008,1742.929337,296.6838842
D010485,1464.230622,-990.8847996
D011010,-1136.311976,-1566.341522
D010392,-1735.940438,-335.1638318
D010684,1708.857986,-453.4626588
D010623,-1653.354682,1121.645318
D018747,-1640.878486,-658.287015
D010362,-458.0640175,-1919.404391
D010934,-247.7205801,1946.569009
D010820,-865.4754588,-1541.679678
D010388,146.1873781,-1761.94587
D010798,-1865.096555,836.2719902
D010818,1101.748902,-1382.741248
D010800,51.89923508,1952.168935
D018749,405.826114,-1720.793179
D010699,-1402.267091,-1303.811418
D010921,-1762.549419,138.721103
D010936,-1765.657785,90.97574865
D009479,1742.717604,297.9250766
D002460,1657.043351,-616.4668153
D005732,537.2702422,1684.38852
D005719,1745.812174,279.220079
D005720,-995.0460338,1461.405964
D005730,1496.251508,-1244.645318
D005728,-1767.79119,27.17182812
D005731,-1224.46954,1275.342442
D005708,902.6080666,-1833.912396
D005658,-1401.922019,-1304.180748
D005734,1763.583754,124.8853203
D002411,-1768.912047,755.3071365
D012441,-1107.209356,1378.372752
D012448,1726.492334,-380.8519657
D012645,-469.8556161,-1704.423568
D012637,-792.5558271,-1580.404778
D002472,1430.522043,-1038.956537
D008501,1745.476474,-281.3110024
D008529,-1635.452596,-671.6537833
D012932,-1209.88734,-1289.18448
D012999,1785.561031,-740.2515075
D013016,1742.517393,299.0938583
D013017,1731.827701,355.8044594
D012998,-674.1065318,-1634.443142
D012912,-1765.31095,97.4743491
D012913,-1766.602239,70.28890771
D013002,1401.539375,-1304.590078
D012711,-1706.32294,-462.9103833
D012900,1798.283797,-289.3186493
D012995,1763.212107,-130.0271751
D013001,1496.828138,940.9195113
D013019,-1659.863084,-608.8337546
D012961,-1745.468711,281.3591647
D012946,1742.470115,299.3691664
D012959,1254.882649,-1245.429057
D012944,-1748.403995,262.5023265
D014032,1353.842648,1137.072594
D002581,-1760.07813,-167.1794772
D008727,1070.234246,-1407.274905
D008714,406.4460648,-1720.646854
D008693,74.1533638,1766.444247
D008719,-998.8234087,-1740.110109
D007407,382.8207321,-1726.056861
D007397,1296.050543,1202.529413
D007395,-1341.28792,1151.855337
D007389,1341.494702,-1151.614504
D007386,1767.832853,-24.3105797
D008986,-1638.354682,1123.645318
D010107,-1089.689739,-1392.26444
D010121,-335.4641867,1907.471704
D002776,1859.11179,702.3910416
D002609,1970.080288,544.719799
D002610,-1712.06101,441.215478
D002637,1671.141409,-577.1571636
D002669,-860.5518633,-1544.433388
D002730,-1057.422252,-1416.92702
D002731,-1185.354682,1485.768025
D002747,-846.855979,1551.985487
D002737,1568.582218,1101.126242
D008881,-115.7661682,-1764.205825
D002811,1827.853558,-241.2994988
D002830,-1798.425304,-38.7484925
D013721,1417.087364,1287.774488
D014188,-1082.164256,-1398.121784
D018624,2172.519923,-790.8863275
D014181,-363.9905725,1730.125678
D014215,30.67901309,-1767.733803
D014180,1555.354682,980.7484923
D014220,-631.6599932,-1651.311495
D014179,1661.255781,605.0233314
D014185,1526.191878,1340.918657
D014145,-1830.566914,604.1039471
D008900,1861.688015,-159.6453179
D005828,-400.8806927,-1721.951994
D005837,1268.588332,-1434.40743
D005946,-1761.403041,152.5887502
D014450,-1608.550968,-733.7491286
D014429,-1730.633319,-361.5692406
D014490,1075.997089,-1737.862557
D000760,-1427.721726,-1042.801359
D000761,939.5515873,1564.551587
D000762,195.4484127,-1781.551587
D000763,1029.551587,-1643.448413
D000631,-601.44178,-1662.555799
D000632,1107.448413,1571.551587
D000630,1711.169899,-444.6589446
D000633,-374.4484127,-333.5515873
D000766,-1742.088049,301.5845319
D000636,-1382.551587,1429.448413
D000637,-72.4484127,1891.551587
D000639,1631.551587,-846.5515873
D000635,-55.68913185,-1767.122724
D000638,-1672.665065,145.7140334
D000643,-1700.54935,-483.6898872
D000634,-1731.953015,-355.1939651
D000644,1630.922788,-398.9133481
D000646,71.31540248,-1766.561098
D000647,105.1150794,1880.551587
D000649,415.4484127,1746.551587
D000652,1762.164707,-143.5254165
D000650,-1732.640242,-351.8263668
D000654,-1737.842482,325.157664
D000655,1682.551587,706.5515873
D000662,-1767.795554,26.88640215
D000660,1765.739078,89.38405008
D000657,1760.826862,-159.0998503
D000658,561.6316862,1367.586215
D000659,916.6143668,-1485.8006
D000687,-1632.735795,678.2313932
D000680,701.5515873,-1725.448413
D000600,-1463.973471,991.264685
D000677,43.46063527,-1767.465749
D000684,1641.275109,-657.2975087
D000683,1668.024826,-637.5631987
D000688,-1552.221568,-846.423182
D000690,-447.4163252,1710.451002
D000686,-1509.328856,-964.6950666
D000681,-1767.837589,23.96368976
D000678,-1550.288536,-849.9585026
D000689,-1866.665929,487.7484925
D000676,1816.999271,690.510219
D000685,1359.999187,-1.487241371
D001043,89.4484127,1853.551587
D001044,-1788.551587,-319.5515873
D001046,1269.942659,1230.068959
D000691,-1438.551587,-1288.448413
D000769,1930.448413,499.4484127
D000771,1483.000222,962.5665384
D000775,-1614.407349,-720.7724415
D000776,-1856.551587,-276.5515873
D000777,-1612.725742,-1255.807183
D000821,-592.5515873,-1749.551587
D000824,1767.934204,-15.25287695
D000826,1320.530499,1175.594828
D000827,-1278.551587,1250.448413
D000832,432.5515873,1769.551587
D000830,1789.551587,58.4484127
D000841,-870.0106647,1539.124895
D000843,-1722.551587,-623.5515873
D000844,-794.4484127,-1715.551587
D000849,1956.876951,590.3969829
D000850,-1735.281746,483.5515873
D000697,1297.448413,1486.448413
D000848,1160.533019,1333.786757
D000901,-391.873628,-1724.024089
D000902,1680.446909,549.4744636
D001038,1807.551587,694.4484127
D000698,299.0358744,1742.527344
D000699,-1037.645318,1220.251508
D000702,202.1456119,-1756.405748
D000701,-1690.551587,792.4484127
D000705,-800.0789697,1880.906601
D000704,-1946.965445,-242.4614728
D000706,399.5515873,-1821.551587
D000707,1753.709179,224.3392834
D000710,969.5515873,1505.551587
D000904,1053.551587,-1479.551587
D000903,-1216.241237,1283.191822
D000886,-564.5748277,1675.434052
D000931,90.98607178,1765.657253
D000932,1798.551587,773.4484127
D000934,-593.5636663,1665.384693
D000935,1645.551587,840.5515873
D000939,-1761.551587,-345.5515873
D000938,-1762.719924,-136.537429
D000933,1545.465705,858.6965432
D000936,1151.564283,-1341.537812
D000937,1425.809656,1045.414188
D000892,1642.942227,653.1193152
D000894,549.4484127,-1740.551587
D000717,-1006.551587,-1540.448413
D000713,219.7877744,-1754.28542
D000714,-1781.99395,-725.955841
D000851,1175.712186,1672.015806
D000854,1772.551587,141.5515873
D000855,-416.3757402,-1718.271004
D000865,-870.5515873,-1585.551587
D000866,-1494.551587,-1031.551587
D000868,-709.7138544,1916.831303
D000869,1266.998647,1233.101143
D000870,401.4484127,1830.551587
D000871,1468.551587,1255.448413
D000872,-640.4841143,1647.909008
D000873,-495.4479012,1697.160976
D000874,-1679.847255,-551.3049969
D000863,-1494.924405,943.9412175
D000875,227.3546821,-1909.3034
D000720,-1383.380598,1100.946013
D000725,680.8405239,-1631.649528
D000907,1398.345706,-1081.874894
D000778,767.4484127,1697.551587
D000784,-1762.022307,145.2631715
D000785,1716.079106,-425.3192955
D000786,1990.48759,-464.6451925
D000783,-1731.827637,-355.8047706
D000781,1197.231559,1300.946038
D000779,728.7732567,1647.343131
D000728,-1280.110248,1219.484216
D000727,477.0681951,1702.418849
D001001,-926.4484127,1633.551587
D001005,1711.19716,-444.554022
D001006,-1738.551587,-645.5515873
D001008,-1744.828013,285.3054609
D001009,1760.324793,-164.5619152
D001007,-1846.101639,-559.5783125
D000918,1793.551587,361.8849206
D000919,-1231.895894,-1268.170535
D000920,1370.513354,-1116.923071
D000921,-1756.948413,915.5515873
D000922,-1240.448413,1363.551587
D000940,-375.4484127,-1884.551587
D000944,-775.5515873,1600.551587
D000947,1509.551587,-972.5515873
D000948,693.2440975,1626.418341
D000949,351.4484127,1735.551587
D000950,1156.551587,-1427.551587
D000954,-1741.536277,-304.754647
D000955,-1288.033595,-1211.112487
D000959,-925.3125071,-1506.526058
D000963,116.1965471,-1764.177531
D000964,661.5515873,1688.551587
D000967,-1564.16694,-824.1394196
D000968,1659.551587,758.5515873
D000970,-1696.373744,498.1366477
D000971,935.5210096,1500.208132
D000972,-1364.551587,1324.448413
D000974,-556.5218689,1678.12616
D000976,821.3816145,-1565.616889
D000978,-975.5515873,-1548.551587
D000980,1765.551587,368.5515873
D000982,-1269.551587,1317.551587
D000983,1742.158715,301.1760454
D000985,-622.2051085,1654.897218
D000987,-1291.551587,-1278.551587
D000991,335.5515873,-1772.551587
D000993,976.1930207,1474.066208
D000994,77.5515873,-1858.551587
D000996,1931.448413,-135.4484127
D000965,1092.661936,-1389.933053
D000942,1764.433303,112.2457975
D000984,-1940.330932,131.7301985
D000992,807.3999867,1744.30962
D000966,989.5169126,-1490.497363
D000995,-1712.430966,439.7774285
D000952,-710.3977073,1618.999412
D000975,473.0441965,1703.541367
D000945,1186.456673,1310.780135
D000958,467.6229972,-1705.037458
D000897,-1415.709566,1059.051663
D000733,72.0609867,-1766.530842
D000735,1410.009235,-1066.62925
D000729,1744.736653,-285.8636219
D000734,555.5417941,-1678.450868
D000736,-1514.942584,-911.4674806
D000732,-1952.313962,-60.28181546
D000731,650.2642413,-1644.074334
D000730,-644.5975245,1646.304356
D000737,-1161.099065,1333.294027
D001023,-103.8763571,-1764.945807
D001026,-1534.551587,-946.4484127
D001016,205.6152301,-1756.002955
D001017,-1091.470736,-1390.868661
D001018,1814.551587,-408.4484127
D001019,1756.551587,625.5515873
D001020,1537.515603,-872.8515163
D001025,-1059.551587,-1475.551587
D001028,910.5515873,-1625.884921
D001031,525.5282801,-1688.088868
D001033,-1500.208132,935.5210096
D001034,1337.379543,1156.39092
D001021,-1550.414713,849.7283204
D001030,439.2938535,-1712.555082
D001040,-1811.551587,189.5515873
D000881,-1314.448413,1259.551587
D000882,-1668.450309,584.8910728
D000880,-120.7990816,-1952.340847
D000925,-1312.8621,1184.152484
D000927,-1742.865344,297.059577
D000928,-1715.551587,-620.5515873
D000929,-1509.772127,920.0065895
D000930,-1104.271384,-1380.727602
D000741,-1268.448413,-1536.448413
D000742,-1206.448413,-1599.448413
D000883,-1122.363664,-1366.061421
D000884,1104.185972,-1380.795908
D000917,983.611737,1469.126254
D000751,387.5515873,1784.551587
D000752,-889.4561637,-1527.969808
D000754,-1554.155,842.8678639
D000747,1428.801591,1041.321282
D000755,1230.065033,1467.890618
D000753,1813.804181,648.7870595
D000756,-1927.869996,408.1330587
D000748,-1741.545143,304.7039799
D000759,-565.5146068,1964.212114
D001036,1648.368772,-639.2999229
D001037,-364.0179214,-1901.159531
D000799,-192.5382399,-1757.484858
D000801,1700.683035,483.2196321
D000797,-1700.119048,485.2001897
D000805,1697.683815,-493.6533834
D000808,1737.078724,329.2134686
D000809,-1707.665255,-457.9338138
D000807,-1928.511818,404.013075
D000810,1404.108068,-1074.385655
D000806,-118.2875469,1941.762552
D018202,1115.389094,-1371.762067
D001199,-1128.941873,-1703.94432
D001254,454.0878914,-1920.125252
D001261,1024.299025,1593.318492
D001317,-917.4316111,-1511.338228
D019044,1742.551587,-761.4484127
D018791,-1815.551587,85.5515873
D000651,810.5515873,1639.551587
D001675,-1513.232089,914.3044602
D001658,-1569.723127,-813.5067939
D001616,-974.0401018,1475.489709
D001649,-1111.645318,-1375.294242
D001623,1759.787098,170.2156589
D001626,1733.056342,-349.7709461
D001674,1767.594917,-37.84454213
D001677,-1734.571221,-342.1793084
D000661,1358.505673,-1131.497387
D000664,681.5010784,-1927.042366
D000665,-1473.270627,-977.3932981
D000666,1059.845713,1415.115212
D000667,1540.842135,866.9656942
D000668,-665.0800777,-1638.136896
D000669,1708.960392,-453.0765705
D000670,-1802.551587,-67.5515873
D000672,-1955.837443,593.8315375
D000674,-1713.441497,-435.8236287
D019279,138.9172523,1762.53397
D001615,951.7425842,1666.302578
D001688,162.2247528,1760.541715
D001618,-409.6115497,-1719.896037
D001711,-476.7011754,1702.521656
D001749,-591.0858536,1666.265739
D001714,885.6792014,1530.162198
D001713,1707.225117,459.5719749
D001705,334.3690345,1318.255419
D001851,1941.325043,-305.3831613
D000679,-329.3361303,1737.055472
D001857,1396.230094,1459.810004
D000682,-597.5515873,1735.551587
D000816,1830.551587,410.4484127
D003511,1767.539131,-40.36609752
D000773,-938.7375448,1498.197524
D018804,-972.03326,1798.078792
D018812,803.8953818,1474.03976
D006731,1761.557981,150.7895186
D001897,-886.8508007,1529.483461
D001907,-911.0754742,-1515.178366
D000695,1032.285779,1435.343189
D000696,-1392.49137,-1089.399735
D014592,-913.9334046,-1513.456221
D000835,1627.551587,-758.4484127
D007359,1766.996835,59.54984202
D000700,1659.708133,609.2560325
D000708,1723.506025,-394.1458894
D000887,-1249.551587,1316.551587
D000889,-1647.741188,-640.915734
D000896,1288.551587,-1256.551587
D002148,1940.721744,-311.0399719
D000711,-1294.637317,-1204.050754
D002173,2033.285853,-209.0087111
D000718,-1123.551587,-1451.551587
D000719,-1363.453246,-1125.530651
D000721,-1836.272732,897.7964434
D000722,1431.532658,1815.504957
D002485,-612.6294555,1658.465903
D000912,1380.551587,-1217.551587
D000913,119.138857,-1763.981273
D000914,-8.58541587,-1767.979154
D000953,1712.010139,-441.4128287
D000899,-553.0529524,1679.27259
D002533,1790.445465,-141.2967596
D000738,1626.448413,956.5515873
D002525,1105.758125,1263.463481
D018696,-1036.936806,-1431.986753
D018698,-1580.551587,-1067.337302
D018699,1500.156249,-935.604205
D018700,-1275.205095,1224.612578
D018701,-1869.551587,-10.5515873
D018703,1753.026317,-229.6143149
D018704,543.7284544,-1682.314884
D018705,1712.551587,-621.4484127
D018708,1727.551587,-412.5515873
D018709,-1636.457765,669.2010026
D018711,-1884.551587,116.5515873
D018712,1866.551587,-197.4484127
D018713,950.7122158,-1490.62748
D018714,1763.380428,127.7241732
D018715,-1761.980362,-145.7710649
D002444,1671.352877,576.544499
D002427,-407.0856084,-1928.033987
D001002,-1180.551587,1371.448413
D001004,-1357.551587,1199.551587
D018577,-203.5515873,1774.551587
D012428,-1268.989226,-1231.052535
D001029,1766.551587,200.4484127
D000765,-1758.551587,-425.8849206
D000757,1745.551587,-410.5515873
D002813,1003.958542,1605.763196
D000749,1737.406296,327.4803229
D000802,1766.551587,435.5515873
D000803,-850.4484127,-1755.551587
D000804,1827.551587,82.5515873
D000814,-1540.305266,867.9191704
D002953,-1108.894693,-1717.058112
D001187,-974.1636347,-1796.925489
D001304,-923.6682372,-1823.497146
D007737,-1008.827537,-1777.695981
D001662,-966.7645578,-1807.180713
D004007,-1079.073296,-1735.954153
D004010,-1107.563444,-1717.917116
D006393,-993.2819078,-1786.428574
D006394,-1035.693185,-1762.179226
D007044,-1116.746836,-1724.997212
D001969,-901.079625,-1834.663868
D002131,-1077.609908,-1736.862944
D007969,-1090.150927,-1729.019073
D009773,-1052.780989,-1785.640702
D011032,-1125.045914,-1717.140773
D011033,-920.2081005,-1825.144666
D011034,-1006.050832,-1781.671688
D011035,-1112.595984,-1740.340484
D011038,-1088.148802,-1779.219986
D011039,-1079.69614,-1757.762906
D011040,-899.6770113,-1835.352085
D011041,-954.7000583,-1807.341639
D011042,-961.4734226,-1803.747448
D011043,-995.5549535,-1785.162831
D011044,-981.6533781,-1792.844847
D011045,-1005.236225,-1779.72923
D011046,-967.8330206,-1800.343091
D011048,-931.8620618,-1819.222113
D009484,-855.9843054,-1856.132234
D002423,-897.6260031,-1836.356054
D013830,-928.8884566,-1820.742221
D002733,-1091.842801,-1776.988493
D014225,-1080.64444,-1734.97654
D002847,-1009.573981,-1782.319561
D002954,-1100.817831,-1730.176075
D007704,-1189.825191,-1662.002411
D001466,-971.8766825,-1798.163428
D014803,-921.452717,-1824.516618
D001738,-1075.706503,-1738.042439
D004011,-979.2365323,-1794.16605
D006395,-975.2062298,-1796.359877
D007091,-858.4649472,-1854.986236
D006853,-936.0325995,-1817.079793
D006854,-996.7183449,-1800.454968
D009111,-1004.384779,-1796.502084
D010332,-918.9332925,-1827.98374
D007970,-971.8629464,-1798.170852
D007971,-886.6036515,-1841.703007
D011050,-1036.249372,-1761.852218
D011051,-999.421,-1806.171653
D011052,-969.4920901,-1799.450218
D011053,-958.5373684,-1811.266025
D011054,-906.882221,-1831.802565
D011056,-1074.962648,-1779.754415
D011057,-996.578899,-1787.033182
D011058,-1085.237652,-1732.107167
D005736,-981.4564394,-1810.837706
D015015,-1143.995674,-1713.025687
D013034,-981.4564394,-1821.393261
D014458,-982.9398479,-1794.637118
D009110,-1069.705432,-1741.742314
D001686,-2116.125992,-221.4382817
D004040,-2115.402707,-255.7791312
D004041,-2053.782835,-374.1653516
D004042,-2084.744051,-478.6178675
D004043,-2043.037655,-216.1717742
D004045,-2113.861606,-291.4966311
D018446,-2102.359593,-199.4481069
D006405,-2113.626515,-320.8747361
D007094,-2026.86773,-264.0893896
D006859,-2116.799131,-279.8671681
D001970,-2058.118435,-229.4403431
D002132,-2085.68096,-439.3512063
D002147,-2030.620768,-272.017653
D010030,-2092.857168,-356.1407287
D010081,-2115.611796,-327.7456219
D011070,-2092.453652,-414.8673157
D011071,-2112.376485,-239.7961442
D011072,-2112.880595,-394.3476218
D011073,-2101.3016,-256.1916611
D011074,-1979.438801,-509.6646264
D011075,-2076.342278,-216.527309
D011076,-2029.309808,-244.6174615
D011078,-2033.969345,-246.3839218
D011079,-2072.330649,-366.9553578
D011080,-2074.53299,-202.1862962
D011081,-2112.974471,-260.8236397
D011082,-2116.076101,-316.2427589
D011083,-1995.038796,-444.6978788
D011084,-2023.121595,-394.6331007
D011085,-2006.396199,-408.3872569
D009488,-2117.561701,-275.1537984
D005661,-1988.053475,-474.9519758
D013046,-2027.632853,-258.1492071
D013047,-1987.777589,-476.1052992
D007409,-2112.943244,-360.5958985
D014229,-2021.456215,-302.7387832
D001728,-2114.353671,-282.4038067
D004046,-2113.005634,-248.1151578
D004047,-2010.872229,-366.5090418
D004048,-2069.968094,-245.7225005
D004049,-2059.502032,-203.4346536
D006406,-2092.911304,-323.3796161
D007172,-1974.334433,-529.0931374
D006860,-2068.514084,-342.1545166
D006861,-2115.84491,-238.7383276
D001949,-1995.548454,-442.4052092
D007596,-2022.302108,-297.0356645
D002007,-2033.969345,-246.3839218
D005505,-2116.262059,-204.6206488
D011086,-2092.714482,-349.3281125
D011088,-2117.143105,-269.9453788
D011089,-2041.064004,-381.3024164
D011092,-2057.90866,-234.16416
D011093,-2015.866503,-337.9618963
D011094,-2001.156648,-477.3215723
D011095,-2060.32141,-373.3520202
D011096,-2094.20444,-176.4549673
D015828,-2091.819483,-328.6129909
D015830,-2116.814717,-295.5858878
D009489,-2041.971762,-377.2873158
D013048,-2008.62226,-378.6457641
D013049,-2117.176826,-181.242612
D013050,-2115.477678,-241.3583683
D005836,-2117.928972,-175.5956677
D002962,-2026.491009,-266.9647763
D007705,-2092.289887,-418.9856586
D007706,-2001.172389,-416.227187
D001519,-2023.354143,-379.3079838
D004051,-1996.228298,-439.3274223
D004052,-2117.619701,-197.9321888
D004060,-2116.515604,-220.3960679
D018617,-2105.856172,-210.572516
D006407,-2091.332595,-439.2582849
D006408,-2092.606049,-358.1830286
D006409,-2117.688678,-189.9128667
D007097,-2117.503848,-251.4212063
D007098,-2020.432123,-309.4996531
D006862,-2116.838732,-196.2425284
D006863,-2021.092159,-305.1597662
D007367,-1975.124388,-526.1365329
D001993,-2116.823292,-241.1061422
D009117,-2085.285767,-305.7901672
D010338,-2102.600012,-241.9664669
D007977,-2058.703367,-225.5283793
D007978,-2023.489595,-288.8353463
D007979,-2020.520679,-308.9210056
D007980,-2017.661303,-327.076237
D009774,-2032.85344,-213.1733868
D005506,-2113.656767,-277.0581857
D002506,-2113.244329,-344.1323996
D011098,-2071.912767,-220.7129439
D011099,-2105.913242,-193.4840051
D011100,-2019.669242,-314.4394284
D011102,-2032.239889,-218.9452716
D011103,-2090.275326,-235.7715272
D011104,-1975.25102,-525.660924
D011105,-2018.205054,-344.0678003
D011106,-2091.55586,-424.8664345
D011107,-2116.515604,-217.2214647
D011108,-2085.342908,-244.1298832
D015831,-2113.626515,-340.1604504
D009490,-2116.125992,-221.4382817
D009491,-2019.973693,-312.4776463
D009492,-2115.945804,-224.5220734
D008534,-2078.813266,-197.1876643
D013052,-2114.209627,-316.8889895
D013055,-2021.092159,-305.1597662
D013057,-2031.502545,-225.6843151
D013058,-2074.314874,-351.7769099
D008732,-1992.023386,-458.0161906
D002662,-2030.959776,-230.5176556
D002663,-2090.915708,-211.3641896
D002664,-2116.774923,-323.6561992
D014230,-2021.516315,-302.3372113
D014462,-2076.515428,-201.046545
D007708,-1644.974843,1213.257502
D001457,-1616.72454,1250.654934
D001459,-1631.775435,1246.601362
D015007,-1571.077743,1307.536128
D004240,-1585.76228,1289.84651
D004243,-1590.683028,1283.613456
D004252,-1732.948598,1201.06957
D015848,-1710.540892,1118.921738
D015849,-1677.757193,1317.963716
D002028,-1618.746329,1295.752754
D010337,-1596.985764,1275.763485
D009371,-1623.500834,1241.845821
D009372,-1640.868682,1289.82656
D008034,-1707.326187,1177.365716
D008036,-1724.429156,1160.075851
D002298,-1739.04009,1124.630063
D002304,-1572.981891,1305.244793
D002305,-1702.59999,1130.96829
D002314,-1732.641585,1259.816572
D002315,-1730.265927,1204.676848
D011317,-1643.609724,1306.464975
D011318,-1567.478849,1317.868734
D011319,-1662.588457,1278.041164
D011320,-1643.306668,1331.837357
D011322,-1750.408779,1202.178102
D011324,-1596.56846,1359.590725
D011352,-1588.277933,1286.588205
D005668,-1673.342895,1266.548712
D005669,-1679.130142,1295.438942
D012514,-1753.83613,1127.683233
D008551,-1725.940564,1120.016364
D010148,-1734.051099,1224.582265
D002659,-1650.66271,1285.403942
D014269,-1721.002395,1109.645899
D008907,-1734.355151,1184.88588
D003018,-1776.393545,1091.280384
D003019,-1697.117109,1139.179318
D004260,-1687.583371,1185.168259
D004262,-1732.641585,1259.816572
D004263,-1576.422169,1307.442031
D015851,-1573.18674,1304.997885
D018447,-1693.07936,1145.171725
D006885,-1747.702094,1239.262982
D006886,-1672.271243,1337.185724
D007240,-1628.427741,1250.231827
D018246,-1736.220353,1159.980969
D002036,-1569.818958,1309.047149
D009144,-1600.442897,1271.423822
D010334,-1706.357708,1261.544107
D010348,-1752.29835,1232.881787
D009373,-1774.411749,1119.91307
D008037,-1589.036397,1287.502066
D002296,-1649.327361,1301.339821
D009791,-1658.561149,1263.268029
D002504,-1707.765584,1226.316188
D011325,-1626.210006,1238.296013
D011326,-1755.615598,1139.049578
D011328,-1729.792449,1263.645131
D011329,-1694.128891,1242.211627
D011330,-1644.974843,1213.257502
D011332,-1621.692309,1334.445514
D011333,-1661.308596,1190.793748
D011334,-1584.019794,1291.827114
D011337,-1708.353825,1122.258084
D011373,-1734.051099,1224.582265
D013154,-1704.212818,1256.088404
D013155,-1625.764537,1238.880813
D013157,-1628.025161,1298.969325
D013158,-1600.908497,1317.819006
D010149,-1758.144754,1135.328873
D010006,-1687.923508,1252.60474
D013731,-1593.877618,1279.644536
D001255,-1554.834451,1326.810397
D007709,-1710.540892,1118.921738
D001747,-1624.173247,1305.579601
D001751,-1552.800156,1329.190609
D004265,-1615.838539,1251.799431
D004269,-1561.657633,1318.772701
D004271,-1698.281317,1140.138774
D004270,1615.063282,1252.799503
D006468,-1735.590335,1180.834405
D006469,-1573.743014,1304.327001
D018438,-1691.513612,1155.931636
D006887,-1668.444839,1180.774245
D006888,-1624.694365,1240.283927
D006889,-1647.593325,1223.955991
D013779,-1732.948598,1201.06957
D001935,-1657.093007,1242.255396
D018193,134.1746921,-2039.591418
D013910,-1660.526492,1191.884126
D002063,-1646.78223,1210.803158
D002080,-1563.126679,1317.031125
D008039,-1609.696391,1259.68787
D008043,-1567.478849,1317.868734
D002278,-1564.504971,1315.393552
D002505,-1652.105956,1203.52894
D010038,-1579.741026,1297.056009
D011338,-1678.3752,1264.947618
D011339,-1556.613748,1326.665082
D011340,-1698.761352,1207.836877
D011341,-1734.051099,1224.582265
D011343,-1750.129544,1118.208098
D011344,-1689.284499,1181.302263
D011345,-1651.969327,1279.72058
D009514,-1704.212818,1256.088404
D015763,-1581.058786,1295.449388
D012751,-1685.233999,1156.685943
D013841,-1775.346829,1162.877056
D002658,-1573.18674,1304.997885
D014270,-1597.359698,1275.295258
D005865,-1731.698232,1227.752948
D003020,-1629.344329,1305.420039
D003021,-1733.72323,1244.072484
D001309,-1725.336801,1175.444489
D019049,-1706.357708,1261.544107
D007710,-1604.922911,1265.763978
D007729,-1633.604563,1228.524372
D010195,-1565.880986,1313.755204
D010272,-1625.07823,1344.353806
D004275,-1715.017935,1130.252956
D004303,-1673.342656,1173.822966
D006474,-1664.970252,1185.668613
D006475,-1744.516775,1101.387911
D006476,-1620.953773,1261.617237
D007115,-1735.289205,1183.622948
D006890,-1649.833632,1208.646078
D007607,-1567.478849,1317.868734
D007608,-1768.128374,1100.719019
D007609,-1735.603278,1139.249796
D001971,-1566.221056,1335.954339
D002133,-1652.199043,1331.150292
D018161,-1685.838805,1155.804276
D009329,-1613.659607,1254.606979
D009374,-1615.838539,1251.799431
D008045,-1689.110342,1151.01792
D008046,-1783.877489,1137.576301
D008047,-1614.567333,1281.263528
D002301,-1642.108482,1217.134229
D005392,-1778.686293,1098.829363
D005585,-1607.433347,1262.574368
D011346,-1668.051274,1236.770249
D011349,-1611.878675,1256.894243
D011350,-1613.361796,1254.989927
D011356,-1674.578734,1301.032086
D011360,-1558.338339,1322.693321
D011362,-1635.635481,1273.586051
D011363,-1699.207946,1152.649894
D015852,-1622.900447,1242.630331
D015853,-1727.461938,1101.981589
D009515,-1704.212818,1256.088404
D005670,-1613.021156,1255.427716
D012515,-1684.360234,1257.233704
D012516,-1664.970252,1185.668613
