x,y,z,dynasty,area,id,name
-1021.8,-1770.3,768,清,5-04 清画全集 王原祁与娄东派,D013732,山水圖
-1022.9,-1769.6,261,清,5-04 清画全集 王原祁与娄东派,D009156,仿高克恭雲山圖
-1023.2,-1769.5,264,清,5-04 清画全集 王原祁与娄东派,D002509,仿吴鎮山水圖(鈴木敬)
-1024.2,-1768.9,45,清,5-04 清画全集 王原祁与娄东派,D011599,仿倪黄山水
-1022.6,-1769.8,985,清,5-04 清画全集 王原祁与娄东派,D009533,仿大癡山水
-1003.4,-1780.8,510,清,5-04 清画全集 王原祁与娄东派,D013226,粵東山水
-1015.8,-1773.7,772,清,5-04 清画全集 王原祁与娄东派,D002667,仿黄公望山水圖
-1031.1,-1764.9,304,清,5-04 清画全集 王原祁与娄东派,D005957,仿黄公望山水
-1035.5,-1762.3,625,清,5-04 清画全集 王原祁与娄东派,D014105,仿倪黄逸品
-1048.8,-1754.4,656,清,5-04 清画全集 王原祁与娄东派,D006912,山水(四開)
-1048.8,-1754.4,89,清,5-04 清画全集 王原祁与娄东派,D011576,仿黄公望山水
-1029.2,-1766,877,清,5-04 清画全集 王原祁与娄东派,D007129,夏山水閣圖
-1029.2,-1766,784,清,5-04 清画全集 王原祁与娄东派,D014132,仿大癡山水
-1021,-1770.7,921,清,5-04 清画全集 王原祁与娄东派,D018619,仿大癡山水
-1021.5,-1770.4,604,清,5-04 清画全集 王原祁与娄东派,D001740,山水圖(鈴木敬)
-1021.8,-1770.3,420,清,5-04 清画全集 王原祁与娄东派,D002011,春嶺松雲圖(鈴木敬)/ 春嶺松雲圖（官網）
-1017.9,-1772.5,745,清,5-04 清画全集 王原祁与娄东派,D010274,仿古山水
-1019.1,-1771.8,163,清,5-04 清画全集 王原祁与娄东派,D011609,秋山積翠圖
-1018.6,-1772.1,427,清,5-04 清画全集 王原祁与娄东派,D014131,仿大癡山水
-1035.7,-1762.2,821,清,5-04 清画全集 王原祁与娄东派,D018469,峰巒積翠圖
-1004.5,-1780.2,883,清,5-04 清画全集 王原祁与娄东派,D001685,仿黄公望山水圖(鈴木敬)/仿黄公望山水(翻譯公司)/(重複，僅替換圖片，這份好一些)
-1034.3,-1763,337,清,5-04 清画全集 王原祁与娄东派,D019054,夏日山居圖（翻譯公司）
-1034.8,-1762.7,779,清,5-04 清画全集 王原祁与娄东派,D009160,早春圖
-993,-1786.6,870,清,5-04 清画全集 王原祁与娄东派,D001310,仿黄公望山居擁翠圖扇面(鈴木敬)/清七家扇面合册 (官網)
-1026.5,-1767.6,993,清,5-04 清画全集 王原祁与娄东派,D008088,仿大癡山水
-1026.2,-1767.7,565,清,5-04 清画全集 王原祁与娄东派,D012535,仿倪山水
-1025.7,-1768,108,清,5-04 清画全集 王原祁与娄东派,D007127,溪雲晴嶺圖
-1025.5,-1768.1,501,清,5-04 清画全集 王原祁与娄东派,D015859,仿黄公望山水
-1027.5,-1766.9,392,清,5-04 清画全集 王原祁与娄东派,D009799,為明吉作山水
-1028.3,-1766.5,11,清,5-04 清画全集 王原祁与娄东派,D011582,滄浪亭詩畫
-1028.3,-1766.5,54,清,5-04 清画全集 王原祁与娄东派,D015862,疏林遠山圖
-1028.1,-1766.6,512,清,5-04 清画全集 王原祁与娄东派,D006514,仿大癡山水
-1028.1,-1766.6,397,清,5-04 清画全集 王原祁与娄东派,D013228,仿一峰山水
-1281.6,-1592.3,158,清,5-04 清画全集 王原祁与娄东派,D005399,仿元四家山水(八開)
-1284,-1590.4,480,清,5-04 清画全集 王原祁与娄东派,D006512,山水(四開)
-1283.8,-1590.5,403,清,5-04 清画全集 王原祁与娄东派,D015864,松溪圖
-1223.2,-1637.6,285,清,5-04 清画全集 王原祁与娄东派,D004454,溪山高隱圖
-1238.7,-1625.9,150,清,5-04 清画全集 王原祁与娄东派,D004463,仿古山水六段
-1205.9,-1650.4,545,清,5-04 清画全集 王原祁与娄东派,D011590,仿古山水
-1232.1,-1630.9,523,清,5-04 清画全集 王原祁与娄东派,D011591,仿王蒙山水
-1204.6,-1651.4,955,清,5-04 清画全集 王原祁与娄东派,D011601,陡壁磐石圖
-1211,-1646.7,921,清,5-04 清画全集 王原祁与娄东派,D018795,杜甫詩意畫
-1175,-1672.5,186,清,5-04 清画全集 王原祁与娄东派,D002668,仿黄公望山水圖
-1178.5,-1670,414,清,5-04 清画全集 王原祁与娄东派,D014501,水村山寺圖
-1207.7,-1649.1,269,清,5-04 清画全集 王原祁与娄东派,D001258,仿董其昌山水圖（合同）
-1184.7,-1665.6,60,清,5-04 清画全集 王原祁与娄东派,D009159,仿黄子久設色山水/仿黄于久山水（圖目）
-1185.2,-1665.3,636,清,5-04 清画全集 王原祁与娄东派,D004489,仿吴鎮山水圖軸
-1185.2,-1665.3,159,清,5-04 清画全集 王原祁与娄东派,D002197,桃源春圖(鈴木敬)/江南春圖(鈴木敬)/江南春(官網)
-864.2,-1138.2,0,清,,1277,陳道
-1209.4,-1647.8,33,清,5-24-3 清画全集 早中后期其他名家,D007744,牧牛圖
-1259,-1610.2,506,清,5-24-3 清画全集 早中后期其他名家,D002586,水村圖
-1285.7,-1589,95,清,5-04 清画全集 王原祁与娄东派,D004486,秋山書屋圖
-1289.3,-1586.1,746,清,5-04 清画全集 王原祁与娄东派,D002086,設色雲林圖(鈴木敬)/仿倪瓚設色山水圖（官網）
-1282.7,-1591.4,811,清,5-04 清画全集 王原祁与娄东派,D014500,扁舟圖/祁扁舟圖(館方)
-1039.6,-1759.9,906,清,5-04 清画全集 王原祁与娄东派,D006510,倪黄筆意圖
-1038.7,-1760.4,113,清,5-04 清画全集 王原祁与娄东派,D009162,西嶺雲霞圖
-1037.4,-1761.2,900,清,5-04 清画全集 王原祁与娄东派,D006509,夏山圖
-1037.3,-1761.2,144,清,5-04 清画全集 王原祁与娄东派,D006913,仿大癡山水
-1043.1,-1757.8,429,清,5-04 清画全集 王原祁与娄东派,D008089,仿大癡山水（圖目）/溪山深秀圖（合同）
-1043.1,-1757.8,514,清,5-04 清画全集 王原祁与娄东派,D011583,仿吴鎮山水
-1044.6,-1756.9,815,清,5-04 清画全集 王原祁与娄东派,D006910,仿黄公望山水
-1044.6,-1756.9,585,清,5-04 清画全集 王原祁与娄东派,D008560,仿梅道人秋山圖
-1050.7,-1753.3,666,清,5-04 清画全集 王原祁与娄东派,D003052,仿大癡山水
-1050,-1753.7,37,清,5-04 清画全集 王原祁与娄东派,D007128,南山積翠圖/設色南山積翠圖卷(合同)
-1030.1,-1765.5,627,清,5-04 清画全集 王原祁与娄东派,D007305,柳橋村落圖
-1048.6,-1754.5,329,清,5-04 清画全集 王原祁与娄东派,D007620,仿巨然山水
-1044.7,-1756.9,659,清,5-04 清画全集 王原祁与娄东派,D009164,西湖十景圖
-1050.2,-1753.6,859,清,5-04 清画全集 王原祁与娄东派,D002188,歲寒三友圖(官網)
-1037.9,-1760.9,536,清,5-04 清画全集 王原祁与娄东派,D009528,山溪水榭圖
-1041.8,-1758.6,281,清,5-04 清画全集 王原祁与娄东派,D005677,會心大癡圖
-1045.6,-1756.3,728,清,5-04 清画全集 王原祁与娄东派,D002734,仿大癡畫軸
-1032.3,-1764.2,641,清,5-04 清画全集 王原祁与娄东派,D011593,仿黄公望富春山色圖
-1031.1,-1764.9,528,清,5-04 清画全集 王原祁与娄东派,D008755,北阡草廬圖
-1033.5,-1763.5,970,清,5-04 清画全集 王原祁与娄东派,D009165,層巒茂樹圖
-1033.4,-1763.5,628,清,5-04 清画全集 王原祁与娄东派,D014291,仿倪黄山水
-1071.4,-1740.7,301,清,5-04 清画全集 王原祁与娄东派,D011600,仿倪瓚山水
-1071.4,-1740.7,716,清,5-04 清画全集 王原祁与娄东派,D011605,河嶽凝暉圖
-1061.7,-1746.6,885,清,5-04 清画全集 王原祁与娄东派,D007244,南山圖
-1101.8,-1721.6,54,清,5-04 清画全集 王原祁与娄东派,D001972,仿四大家山水圖(四幅)(官網)/仿元四大家山水圖(四幅)(鈴木敬)
-1084.4,-1732.6,225,清,5-04 清画全集 王原祁与娄东派,D009155,九如圖
-1102.6,-1721.1,17,清,5-04 清画全集 王原祁与娄东派,D011574,仿黄公望山水
-1144.1,-1693.8,156,清,5-04 清画全集 王原祁与娄东派,D004487,煙江疊嶂圖
-1137.3,-1710.1,824,清,5-04 清画全集 王原祁与娄东派,D002012,仿倪瓚黄公望山水圖(鈴木敬)/寫倪黄筆意山水（官網）
-1169.6,-1676.3,337,清,5-04 清画全集 王原祁与娄东派,D004470,仿王蒙山水圖
-1169.3,-1676.5,297,清,5-04 清画全集 王原祁与娄东派,D002508,仿倪黄山水圖(鈴木敬)
-1168.9,-1676.8,350,清,5-04 清画全集 王原祁与娄东派,D014003,春巒積翠圖
-1171.9,-1674.7,920,清,5-04 清画全集 王原祁与娄东派,D004455,仿黄公望山水
-1174.3,-1673,841,清,5-04 清画全集 王原祁与娄东派,D009529,高山流水圖
-1137.5,-1698.2,942,清,5-04 清画全集 王原祁与娄东派,D001511,江國垂綸圖(官網)
-1138.1,-1697.9,486,清,5-04 清画全集 王原祁与娄东派,D004472,仿諸家山水八開
-1158.4,-1684.1,240,清,5-04 清画全集 王原祁与娄东派,D006511,仿高房山山水
-1139.2,-1697.1,995,清,5-04 清画全集 王原祁与娄东派,D006911,勝弈圖
-1150.5,-1689.5,170,清,5-04 清画全集 王原祁与娄东派,D008092,喬松秀竹圖
-1157.5,-1684.7,635,清,5-04 清画全集 王原祁与娄东派,D005586,仿大癡筆意山水圖
-1116.3,-1712.2,571,清,5-04 清画全集 王原祁与娄东派,D011587,為愚老作山水
-1164.4,-1679.9,284,清,5-04 清画全集 王原祁与娄东派,D011592,仿高克恭山水
-1154.5,-1686.7,702,清,5-04 清画全集 王原祁与娄东派,D011596,仿黄公望富春大嶺圖
-1110.3,-1716.2,66,清,5-04 清画全集 王原祁与娄东派,D011597,仿倪山水小景
-1140.5,-1696.2,858,清,5-04 清画全集 王原祁与娄东派,D009530,秋山圖/仿倪秋山图(合同)
-1159.2,-1683.5,871,清,5-04 清画全集 王原祁与娄东派,D008653,山水
-1152.3,-1688.3,320,清,5-04 清画全集 王原祁与娄东派,D002843,仿黄公望山水圖(鈴木敬)
-1124.4,-1706.9,851,清,5-04 清画全集 王原祁与娄东派,D007761,小孤山圖
-1094.8,-1728.1,172,清,5-04 清画全集 王原祁与娄东派,D001311,仿董源山水圖扇面(鈴木敬)/清七家扇面合册 (官網)
-1507.1,-1380.7,605,清,5-04 清画全集 王原祁与娄东派,D008280,仿古山水圖册
-1507.4,-1380.5,699,清,5-04 清画全集 王原祁与娄东派,D002494,山水圖
-1498.7,-1389.9,413,清,5-04 清画全集 王原祁与娄东派,D001923,仿王蒙秋山圖
-1504.1,-1384.1,44,清,5-04 清画全集 王原祁与娄东派,D009189,牧牛圖
-1505.9,-1382.1,799,清,5-04 清画全集 王原祁与娄东派,D011640,檻外泉聲圖
-1519.8,-1366.8,491,清,5-04 清画全集 王原祁与娄东派,D005534,秋山圖
-1517.3,-1369.5,278,清,5-04 清画全集 王原祁与娄东派,D010048,仿巨然山水
-1523,-1363.2,837,清,5-04 清画全集 王原祁与娄东派,D004550,山陰丘壑圖
-1522.4,-1363.9,722,清,5-04 清画全集 王原祁与娄东派,D006929,臥雪圖
-1513.7,-1373.6,526,清,5-04 清画全集 王原祁与娄东派,D010206,溪亭煙雨圖
-1510.5,-1377.1,696,清,5-04 清画全集 王原祁与娄东派,D004555,山水八開册
-1509.6,-1378.1,824,清,5-04 清画全集 王原祁与娄东派,D009564,漁父圖
-1533.7,-1351.2,926,清,5-04 清画全集 王原祁与娄东派,D012549,臨黄王竹趣圖
-1663.7,-1267.5,217,清,5-04 清画全集 王原祁与娄东派,D006928,仿黄公望山水
-1698.6,-1223.5,113,清,5-04 清画全集 王原祁与娄东派,D018249,空山寂历图（翻譯公司）（官網無中文名）
-1658.1,-1242.6,614,清,5-04 清画全集 王原祁与娄东派,D002075,山水圖額裝(官網無中文名)
-1662.7,-1254.1,139,清,5-04 清画全集 王原祁与娄东派,D011639,峨嵋雙澗圖
-1672.7,-1174.7,655,清,5-04 清画全集 王原祁与娄东派,D006538,羅浮春色圖
-1673.9,-1173,181,清,5-04 清画全集 王原祁与娄东派,D007378,黄陵廟圖
-1639.1,-1252.4,765,清,5-04 清画全集 王原祁与娄东派,D004553,蜀中八景圖八開
-1636,-1250,11,清,5-04 清画全集 王原祁与娄东派,D018623,山水圖
-1683.7,-1159,169,清,5-04 清画全集 王原祁与娄东派,D007499,仿巨然山水
-1676.8,-1168.9,193,清,5-04 清画全集 王原祁与娄东派,D012550,蜀山積雪圖
-1716.5,-1148.4,999,清,5-23 清画全集 宫廷绘画,D008287,山水圖册
-1622.1,-1243.6,6,清,5-23 清画全集 宫廷绘画,D009634,仙莊秋月圖
-1658.3,-1195,911,清,5-24-3 清画全集 早中后期其他名家,D006138,東方朔像(圖目)/東方朔偷桃圖(合同)
-1568.5,-1310.7,233,清,5-23 清画全集 宫廷绘画,D006992,山閣雲彌圖
-1592,-1296.4,585,清,5-23 清画全集 宫廷绘画,D005224,畫弘曆鑒古圖像軸
-1560,-1320.8,213,清,5-23 清画全集 宫廷绘画,D006643,菊石圖
-1562.7,-1317.5,288,清,5-23 清画全集 宫廷绘画,D007647,菊花
-1560.8,-1319.7,204,清,5-23 清画全集 宫廷绘画,D009635,宫苑春曉圖
-1552.7,-1329.3,957,清,5-23 清画全集 宫廷绘画,D007226,秋陰水閣圖（館方）/秋林水閣圖（圖目）
-1548.1,-1334.6,299,清,5-23 清画全集 宫廷绘画,D014549,九秋圖
-1545.8,-1337.4,392,清,5-23 清画全集 宫廷绘画,D008183,紫藤罂粟圖/花卉（圖目）
-1600.2,-1271.8,904,清,5-17 清画全集 扬州名家（界画）,D008307,仿李唐山水圖軸
-1599.5,-1272.7,51,清,5-17 清画全集 扬州名家（界画）,D009908,唐太宗芙蓉圖軸
-1597.7,-1274.9,203,清,5-17 清画全集 扬州名家（界画）,D006460,溪山行旅圖
-1631.6,-1231.2,243,清,5-24-1 清画全集 指画派,D009817,指畫蘆雁圖
-1608,-1261.8,617,清,5-17 清画全集 扬州名家（界画）,D009136,仿郭河陽山水
-1639.1,-1221.2,16,清,5-24-3 清画全集 早中后期其他名家,D007735,梅花圖
2023.7,-287.2,738,清,5-04 清画全集 王原祁与娄东派,D004717,補林泉高逸圖
2023.2,-290.7,841,清,5-04 清画全集 王原祁与娄东派,D003111,仿北苑山水
2023.2,-290.5,390,清,5-04 清画全集 王原祁与娄东派,D018299,九日行庵文燕圖
2080.8,-331.5,377,清,5-03 清画全集 王翬与虞山派,D009390,蓬萊仙境圖
2023.2,-290.8,370,清,5-24-3 清画全集 早中后期其他名家,D007018,花鳥人物(十五開)
2018.5,-322.1,920,清,5-24-3 清画全集 早中后期其他名家,D014065,紫薇柳燕圖轴
2022.8,-293.7,512,清,5-04 清画全集 王原祁与娄东派,D014539,東嶂西坡圖
2023.1,-291.7,842,清,5-04 清画全集 王原祁与娄东派,D004719,補鄭燮像
2023,-292.2,213,清,5-04 清画全集 王原祁与娄东派,D009615,江山佳勝圖卷
2019.7,-314.3,985,清,5-04 清画全集 王原祁与娄东派,D011867,松蔭待客圖
2022.9,-292.6,647,清,5-04 清画全集 王原祁与娄东派,D011870,天中佳景圖
2022.1,-298.3,203,清,5-04 清画全集 王原祁与娄东派,D009617,菖蒲圖
2019.8,-313.6,729,清,5-04 清画全集 王原祁与娄东派,D008669,小青綠山水畫
2022.4,-296.1,894,清,5-04 清画全集 王原祁与娄东派,D014327,煙巒蕭寺圖
1366.5,-1520.1,287,清,5-03 清画全集 王翬与虞山派,D009573,秋林講易圖
1328.3,-1553.6,844,清,5-24-3 清画全集 早中后期其他名家,D008463,松鼠圖
1192.8,-1433.2,0,清,,1472,顧文淵
1393.3,-1667.2,975,清,5-24-3 清画全集 早中后期其他名家,D002851,墨竹圖(官網無信息)
952.5,970.7,92,宋,1-01 先秦汉唐 传世作品 第2册,D005029,豐稔圖
1435.6,536.4,695,宋,1-01 先秦汉唐 传世作品 第2册,D005037,百馬圖
1052,1308.5,568,元,元画,D014789,寒山拾得圖(鈴木敬)
1663.6,226.8,576,元,元画,D014790,龍圖(鈴木敬)
2043.3,54.2,753,清,5-04 清画全集 王原祁与娄东派,D008656,山水扇
2043.7,33,772,清,5-04 清画全集 王原祁与娄东派,D009614,短亭曲橋圖
2043.1,61.3,244,清,5-23 清画全集 宫廷绘画,D004737,待漏圖
2044,-3.5,617,清,4-17 明画全集 明末清初/晚明其他画家（嘉兴画派）,D007968,春曉觀瀑圖
2043.5,-44.2,503,清,4-17 明画全集 明末清初/晚明其他画家（嘉兴画派）,D014038,墨筆山水圖
2135.2,-21.1,701,清,5-10 清画全集 石涛,D004403,唐人詩意圖八開
2135.2,-21.1,128,清,5-10 清画全集 石涛,D015768,山水圖
2135.1,-23.5,256,清,5-10 清画全集 石涛,D011479,雜畫八開
2135.1,-23.5,64,清,5-10 清画全集 石涛,D001468,匡廬憩寂圖/廬山草堂圖（出版）(官網)
2135.4,-100.6,337,清,5-03 清画全集 王翬与虞山派,D011562,山水八開/仿古山水册（合同）
2135.4,-104.3,487,清,5-03 清画全集 王翬与虞山派,D009621,萬片綠荷圖
2135.4,-96.8,11,清,5-03 清画全集 王翬与虞山派,D002649,仿王蒙松泉圖
2246.8,1883.8,0,清,,927,王犖
1681.5,1525.3,997,清,5-03 清画全集 王翬与虞山派,D007132,仿吴鎮山水圖
1356.2,-155.9,0,清,,1303,沈時
2027.9,-256.1,564,清,5-24-3 清画全集 早中后期其他名家,D006401,看雲聽水圖
2017.8,-326.1,967,清,5-24-3 清画全集 早中后期其他名家,D013773,茅齋詩思圖
2015.6,-339.7,468,清,5-03 清画全集 王翬与虞山派,D010275,雙柏八哥
2013.3,-353,788,清,5-03 清画全集 王翬与虞山派,D009542,花卉十開
2033.9,203.4,716,清,5-03 清画全集 王翬与虞山派,D008558,仿古山水(十二開)
2032.5,216.9,589,清,5-03 清画全集 王翬与虞山派,D004590,繡穀送春圖
1582.2,46.8,0,清,,1160,張若靄
2031.6,225.1,501,清,5-23 清画全集 宫廷绘画,D007224,雪浪石圖
2030.6,233.4,909,清,5-23 清画全集 宫廷绘画,D009404,五君子圖
2033.2,210.2,981,清,5-23 清画全集 宫廷绘画,D013444,蓮塘浴鴨圖
2035.7,183.6,817,清,5-10 清画全集 石涛,D011504,梅竹圖
2035.3,188.9,404,清,5-10 清画全集 石涛,D002441,墨竹圖
2037.1,168.1,491,清,5-16 清画全集 扬州名家,D001416,仙子漁者圖/仙子漁夫圖(鈴木敬)
2036.4,176.4,601,清,5-10 清画全集 石涛,D009535,山水十開
2061.9,192.1,520,清,5-10 清画全集 石涛,D011521,山水清音圖
2081.1,177.5,576,清,5-10 清画全集 石涛,D011537,荒城懷古圖
2065.1,192.4,883,清,5-10 清画全集 石涛,D011539,臨風長嘯圖
2098,188.3,848,清,5-10 清画全集 石涛,D011540,游華陽山圖
2031.2,228.4,602,清,5-10 清画全集 石涛,D011514,蔬果八開
2034.2,200.4,846,清,5-10 清画全集 石涛,D002711,山水册(六開)/山水册（出版）
2030.4,235.7,616,清,5-10 清画全集 石涛,D011542,蒼壁長松圖
2066.5,246,415,清,5-10 清画全集 石涛,D011532,秋林圖
2033.8,204.1,320,清,5-10 清画全集 石涛,D005062,梅花
2066,211.8,550,清,5-10 清画全集 石涛,D009168,黄山圖
2032.4,217.6,659,清,5-10 清画全集 石涛,D005955,山水(十二開)/山水十二開（出版）
2032.4,217.6,461,清,5-10 清画全集 石涛,D009540,書畫
2066.4,225.2,502,清,5-10 清画全集 石涛,D004394,雲山圖
2052.3,221.6,963,清,5-10 清画全集 石涛,D005956,江幹訪友圖/江干訪友圖（出版）
2126.2,273.4,959,清,5-10 清画全集 石涛,D013208,巢湖圖
2079.9,287.8,540,清,5-10 清画全集 石涛,D003056,清溪水竹圖
2106.3,251.1,733,清,5-10 清画全集 石涛,D011505,粗筆山水
2126.6,267.4,454,清,5-10 清画全集 石涛,D001481,游張公洞圖
2127,237.2,100,清,5-10 清画全集 石涛,D005080,山水人物圖/山水人物图（出版）
2080.6,256.6,584,清,5-10 清画全集 石涛,D004399,山水小景圖六開（257）/山水圖册（出版）
2125.7,290.4,412,清,5-10 清画全集 石涛,D011541,蒲塘秋影圖
2112.4,260.3,889,清,5-10 清画全集 石涛,D011552,為西玉作山水
2125.8,279.1,119,清,5-10 清画全集 石涛,D011553,竹石梅花圖
2126.4,271.1,256,清,5-10 清画全集 石涛,D011555,為岱瞻作山水
2126.5,269.6,273,清,5-10 清画全集 石涛,D011544,螳螂蝴蝶圖並行書二頁（一）（二)
2126.3,284.6,601,清,5-10 清画全集 石涛,D012756,牡丹蘭花圖
2113.9,266.7,100,清,5-10 清画全集 石涛,D013209,山水十開
2065.9,287.7,799,清,5-10 清画全集 石涛,D002264,仿倪瓚山水圖(官網無中文名)/仿倪瓒山水图（出版）
2066.2,255.7,106,清,5-10 清画全集 石涛,D002388,蘆山観瀑圖（出版）(鈴木敬)
2066.2,284.9,429,清,5-10 清画全集 石涛,D011550,山居賞秋圖
2065.6,270.2,713,清,5-10 清画全集 石涛,D002440,山水
2074.4,245.8,389,清,5-10 清画全集 石涛,D014393,練江獨釣圖/练江独钓图（出版）
2074.4,245.8,93,清,5-10 清画全集 石涛,D009536,松窗讀易圖
2074.4,245.8,193,清,5-10 清画全集 石涛,D007122,山亭獨坐圖（出版）/墨筆山亭獨坐圖軸(合同)
2045.5,285.4,10,清,5-10 清画全集 石涛,D013653,觀松圖
2065.7,289.2,362,清,5-10 清画全集 石涛,D009166,古木垂陰圖
2064.8,296.2,80,清,5-10 清画全集 石涛,D002483,歸去來圖（出版）(官網無中文名)
2080.7,215.8,193,清,5-10 清画全集 石涛,D004383,山水/山水圖（出版）
2082.8,220.1,108,清,5-10 清画全集 石涛,D012522,山水二段
2129.4,150.8,754,清,5-21 清画全集 海上名家 虚谷,D005319,秋菊圖
2129.3,196.9,2,清,5-21 清画全集 海上名家 虚谷,D005320,貓蝶圖
2129.6,169.7,373,清,5-21 清画全集 海上名家 虚谷,D007829,花果鱗獸(十二開)
2128.3,130.7,400,清,5-21 清画全集 海上名家 虚谷,D010283,魚樂圖
2129.4,154.5,613,清,5-21 清画全集 海上名家 虚谷,D005483,荇竹魚圖
2129.5,157.9,234,清,5-21 清画全集 海上名家 虚谷,D012380,紫綬金章圖
2129.5,147.2,214,清,5-21 清画全集 海上名家 虚谷,D012381,平沙落雁
2129.7,139.4,855,清,5-21 清画全集 海上名家 虚谷,D008600,柳枝松鼠圖
2129.1,132.1,840,清,5-21 清画全集 海上名家 虚谷,D008871,菊石雙禽圖
2129.4,149.9,147,清,5-21 清画全集 海上名家 虚谷,D005982,梅花金魚圖
2129.3,174,203,清,5-21 清画全集 海上名家 虚谷,D010246,松菊仙鶴圖
2129.3,174,166,清,5-21 清画全集 海上名家 虚谷,D012049,菊花圖
2055,105.4,12,清,5-21 清画全集 海上名家 虚谷,D003150,金魚
2055.4,58.4,629,清,5-21 清画全集 海上名家 虚谷,D014807,秋帆圖(官網)
2055,94.3,900,清,5-21 清画全集 海上名家 虚谷,D004849,翎毛秋月圖
2055.3,76.1,200,清,5-21 清画全集 海上名家 虚谷,D004851,雜畫十二開/雜畫（故宫）
2073.7,107.3,911,清,5-21 清画全集 海上名家 虚谷,D005360,無極長生圖
2043.7,35.2,585,清,5-21 清画全集 海上名家 虚谷,D006688,枇杷
2073.9,91.4,907,清,5-21 清画全集 海上名家 虚谷,D005570,菊水延年圖
2055,121.8,479,清,5-21 清画全集 海上名家 虚谷,D012048,蟠桃圖
2074.1,85.7,579,清,5-21 清画全集 海上名家 虚谷,D012378,梅月松鼠圖
2055.2,90.1,463,清,5-21 清画全集 海上名家 虚谷,D013519,花卉四開
2054.9,114.4,793,清,5-21 清画全集 海上名家 虚谷,D013606,山居高士圖
2036.5,174.6,570,清,5-24-1 清画全集 指画派,D014834,花鳥
-1666.5,1183.5,644,清,5-03 清画全集 王翬与虞山派,D007116,仿趙孟頫山水/仿趙孟頫山水軸(合同)
-1666.5,1183.5,339,清,5-03 清画全集 王翬与虞山派,D008051,仿惠崇早春圖
-1666.7,1183.2,765,清,5-03 清画全集 王翬与虞山派,D004269,仿董巨嵩嶽圖
-1666.7,1183.3,590,清,5-06 清画全集 恽寿平与常州画派,D011427,仿柯九思樹石圖
-1671.5,1176.4,529,清,5-03 清画全集 王翬与虞山派,D006887,山静日長圖
-1675.6,1186.6,3,清,5-03 清画全集 王翬与虞山派,D008037,江城送(話)别圖
-1667.6,1181.9,180,清,5-03 清画全集 王翬与虞山派,D013910,設色山水軸
-1678.1,1167,194,清,5-03 清画全集 王翬与虞山派,D014270,山水八開
-1674.7,1171.9,323,清,5-03 清画全集 王翬与虞山派,D012516,臨董羽筆意
-1668.4,1180.8,119,清,5-03 清画全集 王翬与虞山派,D007611,江鄉清夏圖
-1669,1180,606,清,5-03 清画全集 王翬与虞山派,D015854,仿古山水十二開
-1668.4,1180.8,844,清,5-03 清画全集 王翬与虞山派,D018162,Portrait of An Qi(官網無中文名)
-1675.8,1170.2,45,清,5-06 清画全集 恽寿平与常州画派,D013648,菊石圖
-1677.7,1167.6,864,清,5-12 清画全集 新安名家,D004143,名山訪勝圖（圖目）/合作名山訪勝圖（故宫）
-1665.3,1185.2,196,清,5-06 清画全集 恽寿平与常州画派,D011429,山水合璧十二開
-1661.6,1190.4,595,清,5-24-2 清画全集 京江画派/南苹画派等,D008286,花鳥圖
-1662,1189.8,312,清,5-24-2 清画全集 京江画派/南苹画派等,D014311,桂花錦雞圖
-1647.6,1209.7,344,清,5-24-2 清画全集 京江画派/南苹画派等,D013990,梅花綬帶圖/吉祥長壽圖
-1674,1172.9,19,清,5-24-2 清画全集 京江画派/南苹画派等,D007344,蜂猴圖/三猿圖
-1674.2,1172.6,608,清,5-24-2 清画全集 京江画派/南苹画派等,D011701,花鳥
-1632.1,1230.6,650,清,5-24-2 清画全集 京江画派/南苹画派等,D004609,松梅雙鶴圖（圖目）/松鶴圖（故宫）
-1667.6,1182,247,清,5-24-2 清画全集 京江画派/南苹画派等,D001891,草蟲圖/草蟲圖卷(鈴木敬)
-1652.5,1202.9,9,清,5-24-2 清画全集 京江画派/南苹画派等,D001390,樹下雙猿圖
-1650,1206.4,794,清,5-24-2 清画全集 京江画派/南苹画派等,D002033,老圃秋容圖
-1669.4,1179.4,13,清,5-24-1 清画全集 指画派,D003138,指畫花鳥山水(八開)
-1669.9,1178.8,685,清,5-24-2 清画全集 京江画派/南苹画派等,D009581,萱茂百齡圖
-1657.2,1196.5,837,清,5-15 清画全集 金陵名家,D002121,蘭亭修禊圖(官網無中文名)
-1649.8,1206.7,829,清,5-15 清画全集 金陵名家,D011193,金陵五景圖頁裝卷
-1686.7,1154.6,293,清,5-03 清画全集 王翬与虞山派,D004275,仿倪瓚山水圖軸
-1686.7,1154.6,923,清,5-03 清画全集 王翬与虞山派,D009376,江山秋色圖
-1687.9,1152.8,836,清,5-03 清画全集 王翬与虞山派,D009144,臨富春山居圖
-1687.9,1152.8,357,清,5-03 清画全集 王翬与虞山派,D001853,仙山樓閣圖(翻譯公司)
-1675.6,1170.5,954,清,5-03 清画全集 王翬与虞山派,D006474,放翁詩意圖(十二開)
-1691.6,1147.3,866,清,5-03 清画全集 王翬与虞山派,D002504,仿黄大癡層巒秋霽圖(鈴木敬)
-1691.6,1147.3,145,清,5-03 清画全集 王翬与虞山派,D006482,霅山圖
-1701.8,1145.9,386,清,5-03 清画全集 王翬与虞山派,D008039,層巒秋霽圖
