Id,Label,timeset,院系,课程性质,课程体系,是否允许外院选课,上课语言,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class
3123201,矩阵论,,信息与电子工程学院,专业选修课,通用课程,是,中文,28,3589,11,0.21656,0.233399,0.00032,87
3123301,微电子传感器与执行器,,信息与电子工程学院,专业选修课,通用课程,是,中文,6,112,11,0.208178,0.220118,0,87
3123302,芯片设计工具及其应用,,信息与电子工程学院,专业选修课,通用课程,是,中文,3,40,12,0.193438,0.206124,0,87
3123304,传感器技术导论,,信息与电子工程学院,专业选修课,通用课程,是,中文,21,867,11,0.216943,0.232995,0.00006,87
3123307,功率器件及功率集成电路,,信息与电子工程学院,专业选修课,通用课程,是,中文,3,17,12,0.193438,0.206124,0,87
3123308,微电子材料,,信息与电子工程学院,专业选修课,通用课程,是,中文,13,759,11,0.213458,0.228871,0.000006,87
3123309,生物微机电系统与生物传感器,,信息与电子工程学院,专业选修课,学术学位,是,中文,13,567,11,0.214204,0.22992,0,87
3123401,声学原理,,信息与电子工程学院,专业选修课,通用课程,是,中文,9,301,11,0.214022,0.228074,0.000127,87
3123405,光纤传感技术,,信息与电子工程学院,专业选修课,通用课程,是,双语,12,451,12,0.194684,0.207425,0,87
3123501,数字系统设计自动化,,信息与电子工程学院,专业选修课,通用课程,是,中文,8,153,11,0.215429,0.229947,0.000061,87
3123506,高速与通信集成电路设计,,信息与电子工程学院,专业选修课,学术学位,是,中文,7,183,12,0.19349,0.206649,0,87
3123601,无线通信与无线网络,,信息与电子工程学院,专业选修课,通用课程,是,中文,9,386,11,0.214097,0.228261,0,87
3123602,自动控制原理与技术,,信息与电子工程学院,专业选修课,通用课程,否,中文,2,0,0,0,0,0,88
3123603,网络与通信安全,,信息与电子工程学院,专业选修课,通用课程,是,双语,2,0,0,0,0,0,89
3123605,云计算基础与应用,,信息与电子工程学院,专业选修课,学术学位,否,双语,15,1256,11,0.214225,0.229251,0.000001,87
3123611,通信与网络安全,,信息与电子工程学院,专业选修课,通用课程,是,中文,12,733,11,0.216374,0.231419,0,87
3123701,数据分析与算法设计,,信息与电子工程学院,专业选修课,通用课程,否,中文,21,2580,11,0.238074,0.259836,0.000256,87
3123702,信号谱分析,,信息与电子工程学院,专业选修课,通用课程,是,中文,6,201,12,0.178069,0.187,0,87
3123704,数据挖掘概论,,信息与电子工程学院,专业选修课,学术学位,是,中文,16,1922,11,0.216429,0.232001,0.000001,87
3123708,VLSI数字信号处理结构,,信息与电子工程学院,专业选修课,通用课程,是,中文,12,558,11,0.233261,0.254514,0.000702,4
3123713,声呐与雷达原理,,信息与电子工程学院,专业选修课,通用课程,是,中文,10,585,11,0.216374,0.231419,0,87
3141001,无线通信系统平台工程实验,,信息与电子工程学院,专业学位课,,是,中文,4,124,12,0.189626,0.200897,0,87
3141002,电子与信息工程技术管理,,信息与电子工程学院,专业学位课,专业学位,是,中文,9,599,11,0.214108,0.228404,0.000118,87
3202001,研究生论文写作指导,,控制科学与工程学院,专业学位课,通用课程,否,中文,55,8689,10,0.27534,0.307721,0.007278,4
3204003,微流控检测技术,,控制科学与工程学院,专业选修课,通用课程,是,中文,11,671,11,0.224324,0.240149,0.000027,4
3204004,在线分析技术及仪器,,控制科学与工程学院,专业选修课,通用课程,是,中文,3,55,12,0.206426,0.221436,0,4
3204006,控制学科国际前沿讲座,,控制科学与工程学院,专业选修课,通用课程,是,全外文,12,576,11,0.224348,0.24011,0,4
3204008,分布式控制和优化,,控制科学与工程学院,专业选修课,通用课程,是,双语,4,29,13,0.173512,0.183024,0,4
3204009,人工智能前沿实践,,控制科学与工程学院,专业选修课,通用课程,是,中文,8,270,12,0.206495,0.221941,0,4
3204010,数据驱动建模与应用,,控制科学与工程学院,专业选修课,通用课程,是,中文,4,101,11,0.224231,0.239294,0,4
3204011,工程问题高效解决方法,,控制科学与工程学院,专业选修课,通用课程,是,双语,2,0,0,0,0,0,90
321002,教学与培训设计,,教育学院,专业学位课,,是,中文,6,145,15,0.114885,0.119108,0,93
321004,高等教育管理比较研究,,教育学院,专业选修课,学术学位,否,双语,3,44,14,0.129758,0.135728,0,93
321013,比较教育研究方法,,教育学院,专业学位课,学术学位,是,全外文,12,615,14,0.129793,0.136776,0,93
321014,比较教育名著导读,,教育学院,专业学位课,学术学位,是,中文,12,571,14,0.129793,0.136776,0,93
321015,比较教育学史,,教育学院,专业学位课,学术学位,是,中文,12,588,14,0.129793,0.136776,0,93
321017,高级统计学,,教育学院,专业学位课,,是,中文,5,72,14,0.12977,0.136,0.000095,93
321020,比较高等教育,,教育学院,专业学位课,学术学位,是,中文,10,574,14,0.129785,0.136543,0,93
321022,体育科学研究法,,教育学院,专业学位课,通用课程,是,中文,23,1370,13,0.172314,0.184756,0.004429,84
321023,体育社会学,,教育学院,专业学位课,学术学位,是,中文,8,353,14,0.147017,0.154451,0,84
321024,体育教学论,,教育学院,专业学位课,学术学位,是,中文,11,594,14,0.147077,0.15515,0.000001,84
321025,体育社会心理学,,教育学院,专业学位课,学术学位,是,全外文,7,268,14,0.147011,0.154334,0,84
321026,运动生理学研究进展,,教育学院,专业学位课,学术学位,是,中文,9,212,14,0.147062,0.1548,0.000216,84
321031,运动训练理论与方法,,教育学院,专业学位课,通用课程,否,中文,6,143,14,0.147001,0.154101,0,84
321042,教学设计专题研究,,教育学院,专业学位课,学术学位,是,中文,13,719,13,0.148909,0.157321,0.000329,93
321046,学与教的心理学,,教育学院,专业学位课,学术学位,是,中文,9,492,13,0.148888,0.156933,0.000228,93
321054,当代思潮与青年教育,,马克思主义学院,专业学位课,,是,中文,3,52,12,0.189025,0.199253,0,91
321055,思想政治教育的理论与实践,,马克思主义学院,专业学位课,学术学位,是,中文,11,1014,12,0.189092,0.200185,0,91
321060,国际政治理论研究,,马克思主义学院,专业学位课,学术学位,是,中文,7,183,12,0.189158,0.200108,0,91
321071,基本政治观概论,,马克思主义学院,专业学位课,学术学位,是,中文,9,609,12,0.189075,0.199952,0,91
321072,马列经典著作选读,,马克思主义学院,专业学位课,学术学位,是,中文,37,3798,11,0.233071,0.254101,0.016585,91
321075,国际关系史,,马克思主义学院,专业学位课,,是,中文,2,0,0,0,0,0,92
321078,马克思主义中国化专题问题研究,,马克思主义学院,专业学位课,学术学位,是,中文,13,1086,12,0.189108,0.200418,0.000001,91
321099,院校研究与院校发展,,教育学院,专业学位课,学术学位,是,中文,9,475,14,0.129781,0.136427,0,93
3211001,实用多元统计分析,,控制科学与工程学院,专业学位课,通用课程,是,中文,24,2011,11,0.2245,0.241547,0.000033,4
3212001,矩阵分析,,控制科学与工程学院,专业学位课,学术学位,是,全外文,19,2371,11,0.224454,0.241081,0.000027,4
3214001,系统辨识,,控制科学与工程学院,专业选修课,通用课程,是,双语,10,450,12,0.209878,0.227261,0,4
3214002,非线性控制系统前沿,,控制科学与工程学院,专业选修课,学术学位,是,全外文,7,81,12,0.193125,0.205426,0,4
322001,教育科学导论,,教育学院,专业学位课,学术学位,是,中文,45,3106,13,0.1491,0.161321,0.009375,93
322002,教育学方法论,,教育学院,专业学位课,,是,中文,4,83,14,0.129766,0.135883,0.000095,93
322004,高等教育哲学,,教育学院,专业学位课,学术学位,是,中文,8,438,14,0.129777,0.13631,0,93
322005,高等教育史,,教育学院,专业学位课,学术学位,是,中文,11,686,14,0.129793,0.136699,0,93
3221001,标准与知识产权,,控制科学与工程学院,专业学位课,专业学位,是,双语,18,3408,11,0.238577,0.262092,0.000145,4
3221002,线性系统理论（英）,,控制科学与工程学院,专业学位课,通用课程,是,全外文,20,2445,11,0.220646,0.237173,0.00002,4
3222001,科学与工程计算方法（英）,,控制科学与工程学院,专业学位课,学术学位,是,全外文,12,1629,11,0.220385,0.235946,0,4
3222002,科学与工程计算方法,,控制科学与工程学院,专业学位课,通用课程,是,中文,20,3162,11,0.238604,0.262247,0.00021,4
3223001,智能移动机器人技术,,控制科学与工程学院,专业选修课,通用课程,是,中文,21,2606,11,0.245918,0.274537,0.000346,4
3223002,量子信息与控制,,控制科学与工程学院,专业选修课,学术学位,是,中文,2,0,0,0,0,0,94
3223004,过程分析技术,,控制科学与工程学院,专业选修课,通用课程,是,中文,12,724,11,0.245777,0.27345,0.000086,4
3223007,强化学习与最优控制,,控制科学与工程学院,专业选修课,通用课程,是,中文,6,28,11,0.220442,0.235426,0,4
3224002,移动互联网软件工程,,控制科学与工程学院,专业选修课,通用课程,是,中文,10,1022,12,0.206575,0.222523,0,4
3224004,系统安全与风险管理,,控制科学与工程学院,专业选修课,通用课程,是,双语,6,145,12,0.206455,0.221786,0,4
3224006,电气控制技术及其应用,,控制科学与工程学院,专业选修课,通用课程,是,中文,5,111,12,0.206465,0.221747,0,4
3224007,数据结构与控制算法分析,,控制科学与工程学院,专业选修课,通用课程,是,中文,10,836,12,0.209837,0.227222,0,4
3224008,信息安全导论,,控制科学与工程学院,专业选修课,通用课程,是,中文,15,964,11,0.234779,0.258246,0.000277,4
323003,比较教育专题研究,,教育学院,专业选修课,学术学位,是,中文,11,498,14,0.129789,0.13666,0,93
323005,职业教育比较研究,,教育学院,专业选修课,学术学位,否,中文,7,247,14,0.129774,0.136194,0,93
323011,体育统计学,,教育学院,专业选修课,学术学位,是,中文,16,804,13,0.172266,0.18394,0.003284,84
323013,体育产业理论与实践,,教育学院,专业选修课,学术学位,是,中文,8,319,14,0.147017,0.154451,0,84
323017,计算机应用,,教育学院,专业选修课,专业学位,是,中文,6,315,13,0.172141,0.182542,0,84
323018,健康科学概论,,教育学院,专业学位课,通用课程,是,中文,3,26,14,0.146991,0.153868,0,84
323037,教育研究方法,,教育学院,专业学位课,学术学位,是,中文,21,1441,13,0.148966,0.15837,0.001469,93
323048,心理健康教育的理论与实践,,马克思主义学院,专业选修课,,是,中文,6,245,12,0.18905,0.199603,0,91
323049,中西伦理比较专题研究,,马克思主义学院,专业选修课,,是,中文,9,683,12,0.189075,0.199952,0,91
323050,中国近现代政治思想史研究,,马克思主义学院,专业选修课,,是,中文,8,610,12,0.189067,0.199836,0,91
323053,心理咨询专题研究,,马克思主义学院,专业选修课,学术学位,是,中文,3,42,12,0.189025,0.199253,0,91
323054,历史唯物主义研究,,马克思主义学院,专业选修课,学术学位,是,中文,19,2138,12,0.189258,0.201506,0.000005,91
323061,当代世界经济与政治基本问题研究,,马克思主义学院,专业选修课,学术学位,是,中文,5,167,12,0.189042,0.199486,0,91
323069,课堂教学的案例研究,,教育学院,专业选修课,学术学位,是,中文,10,419,14,0.129789,0.136582,0,93
323072,教育基本理论专题研究,,教育学院,专业选修课,学术学位,是,中文,9,413,13,0.148893,0.156972,0.000007,93
323096,小球类教学理论与实践,,教育学院,专业选修课,通用课程,否,中文,10,198,13,0.17221,0.183164,0.000801,84
323102,大球类教学理论与实践,,教育学院,专业选修课,通用课程,否,中文,8,173,14,0.147057,0.154684,0,84
324005,外国近现代教育思想研究,,教育学院,专业选修课,学术学位,是,中文,8,260,12,0.172932,0.181674,0.004067,93
324006,中外教育政策比较研究,,教育学院,专业选修课,学术学位,是,中文,7,243,14,0.129774,0.136194,0,93
324008,教育决策学,,教育学院,专业选修课,学术学位,是,中文,10,627,14,0.129789,0.136582,0,93
324011,比较课程论,,教育学院,专业选修课,学术学位,否,中文,10,587,14,0.129789,0.136582,0.000001,93
324013,教育英语文献阅读与翻译,,教育学院,专业选修课,学术学位,是,中文,9,523,14,0.129785,0.136466,0,93
324014,课程与教学理论专题研究,,教育学院,专业选修课,,是,中文,6,164,14,0.129774,0.136116,0.000095,93
324017,教育财政发展研究,,教育学院,专业选修课,学术学位,是,中文,3,47,14,0.129758,0.135728,0,93
3242001,电子信息工程中数学模型与方法,,控制科学与工程学院,专业学位课,专业学位,是,中文,137,31177,10,0.287129,0.33102,0.014004,4
3243001,仪器仪表前沿技术,,控制科学与工程学院,专业选修课,通用课程,是,中文,11,659,11,0.224324,0.240149,0.000019,4
3243002,控制系统安全工程导论,,控制科学与工程学院,专业选修课,通用课程,是,中文,15,1563,11,0.224383,0.240459,0,4
3243004,计算机视觉,,控制科学与工程学院,专业选修课,通用课程,是,中文,19,3139,11,0.23859,0.262131,0.00013,4
3309501,伦理学专题研究,,马克思主义学院,,,,中文,4,0,0,0,0,0,95
3309514,习近平新时代中国特色社会主义思想专题研究,,马克思主义学院,公共选修课,通用课程,是,中文,2,0,0,0,0,0,96
3321003,马克思主义发展史（硕）,,马克思主义学院,专业学位课,学术学位,是,中文,10,516,12,0.189175,0.200341,0.000001,91
3322001,马克思主义理论研究方法论（硕）,,马克思主义学院,专业学位课,学术学位,是,中文,19,2034,12,0.189258,0.201506,0.000004,91
3323001,马克思主义宗教观与宗教现实问题,,马克思主义学院,专业选修课,,是,中文,9,234,12,0.189075,0.199952,0,91
3324001,中外关系中的涉藏问题研究,,马克思主义学院,专业选修课,学术学位,是,中文,6,111,12,0.18915,0.199991,0,91
3324004,马克思主义基本原理前沿问题研究,,马克思主义学院,专业选修课,学术学位,是,中文,8,631,12,0.189167,0.200224,0,91
3324005,马克思主义政治经济学前沿,,马克思主义学院,专业选修课,学术学位,是,中文,10,670,12,0.189175,0.200341,0,91
3324006,政治发展理论与实践研究,,马克思主义学院,专业选修课,学术学位,是,中文,6,285,12,0.18915,0.199991,0,91
3324007,马克思主义价值论导论,,马克思主义学院,专业选修课,学术学位,是,中文,6,196,12,0.18915,0.199991,0,91
3402001,研究生论文写作指导,,海洋学院,专业学位课,通用课程,是,双语,67,10437,11,0.238484,0.266399,0.007924,4
3409001,海洋历史与文化,,海洋学院,公共选修课,通用课程,是,双语,50,7012,11,0.238246,0.264477,0.004742,4
3411002,数字图像处理,,海洋学院,专业学位课,学术学位,是,中文,3,0,0,0,0,0,97
3411006,海洋地质与地球物理技术,,海洋学院,专业学位课,学术学位,是,双语,4,73,13,0.148883,0.154336,0,18
3411007,地理信息科学与技术,,海洋学院,专业学位课,学术学位,是,中文,4,41,2,0.625,0.7,0,104
3411008,遥感信息与技术,,海洋学院,专业学位课,学术学位,是,中文,3,22,3,0.454545,0.533333,0,104
3411010,海洋物质循环与成矿作用,,海洋学院,专业学位课,学术学位,是,全外文,5,67,13,0.148888,0.154453,0,18
3411094,海洋技术,,海洋学院,专业学位课,通用课程,是,中文,19,3302,11,0.24551,0.273392,0.001602,4
3411107,数字图像处理,,海洋学院,专业选修课,通用课程,是,中文,6,334,12,0.192734,0.205975,0.000015,4
341111,运动训练科学监控,,教育学院,专业学位课,专业学位,是,中文,8,397,13,0.172155,0.182775,0.000189,84
341113,科普教育学,,教育学院,专业学位课,专业学位,是,中文,7,423,12,0.196215,0.208329,0.000282,93
3411132,海洋环境化学,,海洋学院,专业学位课,学术学位,否,中文,2,0,0,0,0,0,98
3411137,大陆边缘与海底构造学,,海洋学院,专业学位课,学术学位,是,双语,8,203,12,0.192691,0.20615,0.000765,4
3411150,海洋技术与信息研究方法,,海洋学院,专业学位课,专业学位,是,中文,10,833,12,0.191718,0.203171,0.002085,4
3411151,海洋工程研究进展,,海洋学院,专业学位课,通用课程,是,中文,5,142,12,0.192579,0.205489,0,4
341118,科学教育导论,,教育学院,专业学位课,专业学位,否,中文,16,1092,12,0.179334,0.189985,0.000899,93
3411267,海洋智能结构,,海洋学院,专业学位课,专业学位,是,双语,9,935,11,0.237573,0.25956,0.000207,4
3411276,高等流体力学,,海洋学院,专业学位课,通用课程,是,双语,5,242,12,0.192587,0.205606,0,4
3411287,应用海洋科学研究进展,,海洋学院,专业学位课,通用课程,是,中文,29,2920,11,0.23785,0.261681,0.002049,4
341129,教育原理,,教育学院,专业学位课,专业学位,是,中文,14,1610,10,0.2605,0.28076,0.015837,93
341130,课程与教学论,,教育学院,专业学位课,专业学位,是,中文,14,1612,10,0.2605,0.28076,0.015837,93
3411306,海洋数据分析方法与可视化,,海洋学院,专业学位课,通用课程,是,中文,28,2652,11,0.2413,0.26467,0.00287,4
3413002,全球定位系统原理及应用,,海洋学院,专业选修课,学术学位,是,中文,4,42,3,0.555556,0.666667,0,104
3413005,水生环境遥感,,海洋学院,专业学位课,学术学位,是,中文,6,72,2,0.714286,0.8,0,104
3413103,高等物理海洋学,,海洋学院,专业学位课,通用课程,是,中文,4,72,13,0.161645,0.169416,0,4
3413106,海洋数值模式及其应用,,海洋学院,专业学位课,学术学位,是,中文,7,258,12,0.194887,0.207855,0,4
3413108,物理海洋学基础,,海洋学院,专业选修课,通用课程,是,中文,8,426,12,0.192873,0.206732,0.00002,4
3413109,海岸带环境与管理,,海洋学院,专业学位课,专业学位,是,中文,17,1299,11,0.237245,0.259036,0.0028,4
3413111,海洋环境保护,,海洋学院,专业学位课,通用课程,是,中文,3,103,12,0.191761,0.202635,0,4
3413112,海洋空间规划,,海洋学院,专业选修课,通用课程,是,双语,4,89,12,0.191761,0.202635,0,4
3413115,海洋遥感与信息技术,,海洋学院,专业学位课,通用课程,否,中文,7,371,12,0.194887,0.207855,0,4
3413119,高级分子生物学,,海洋学院,专业学位课,通用课程,是,双语,2,0,0,0,0,0,99
3413124,海洋环境前沿,,海洋学院,专业选修课,通用课程,是,中文,6,254,12,0.191804,0.202946,0,4
3413129,微生物分子生物学与技术,,海洋学院,专业选修课,专业学位,是,中文,2,0,0,0,0,0,100
3413136,沉积岩石学研究进展,,海洋学院,专业学位课,通用课程,是,中文,4,83,13,0.161572,0.169167,0,4
3413143,石油勘探理论与方法进展,,海洋学院,专业学位课,通用课程,是,中文,2,0,0,0,0,0,101
3413154,计算水沙动力学,,海洋学院,专业选修课,通用课程,否,中文,4,184,12,0.192648,0.205703,0,4
3413155,高等流体力学,,海洋学院,专业学位课,通用课程,是,中文,11,926,11,0.237035,0.258065,0.001314,4
3413156,高等土力学,,海洋学院,专业选修课,通用课程,是,中文,5,193,12,0.192656,0.205819,0,4
3413160,河口学,,海洋学院,专业学位课,通用课程,是,双语,7,506,12,0.192259,0.204286,0,4
3413161,计算流体力学,,海洋学院,专业选修课,通用课程,否,双语,8,635,12,0.192268,0.204402,0.000003,4
3413162,水波动力学及波浪载荷,,海洋学院,专业选修课,通用课程,是,双语,4,203,12,0.191693,0.202515,0,4
3413164,海洋工程材料,,海洋学院,专业选修课,学术学位,是,中文,9,535,12,0.192613,0.205878,0.000001,4
3413166,海洋技术,,海洋学院,专业学位课,通用课程,是,中文,5,226,13,0.161329,0.168434,0.000001,4
3413167,海洋装备运行与状态监测,,海洋学院,专业选修课,通用课程,是,双语,8,852,12,0.197761,0.213323,0.000004,4
3413169,先进海洋技术,,海洋学院,专业学位课,学术学位,是,中文,3,72,13,0.160882,0.167389,0,4
3413174,矩阵论,,海洋学院,专业学位课,通用课程,否,中文,3,93,13,0.160882,0.167389,0,4
3413175,数据挖掘技术,,海洋学院,专业学位课,通用课程,是,中文,8,566,11,0.237009,0.257696,0.003518,4
3413180,现代控制理论,,海洋学院,专业学位课,通用课程,否,双语,2,0,0,0,0,0,102
3413182,液压传动及控制,,海洋学院,专业选修课,通用课程,否,中文,3,73,13,0.160882,0.167389,0,4
3413183,优化理论及应用,,海洋学院,专业选修课,通用课程,是,中文,3,83,13,0.160882,0.167389,0,4
3413190,海洋结构物水动力学,,海洋学院,专业选修课,专业学位,是,双语,10,585,11,0.237547,0.259405,0.000118,4
3413196,职业规划与心理辅导,,海洋学院,专业选修课,通用课程,否,中文,5,185,12,0.191787,0.202829,0,4
3413200,海洋数据挖掘技术,,海洋学院,专业选修课,通用课程,是,中文,10,1303,11,0.2346,0.25731,0.000306,4
3413266,有限元分析与工程应用,,海洋学院,专业选修课,通用课程,是,中文,6,772,11,0.237508,0.259133,0.00005,4
3413274,海上风力发电工程技术,,海洋学院,专业选修课,通用课程,是,中文,4,214,12,0.192579,0.205489,0,4
3414260,海洋生态经济学,,海洋学院,专业选修课,通用课程,否,中文,6,208,11,0.236878,0.257192,0,4
3414262,国际海洋物流概论,,海洋学院,专业选修课,通用课程,否,全外文,4,58,12,0.192579,0.205489,0,4
3414272,海洋管理概论,,海洋学院,专业选修课,通用课程,是,中文,3,0,0,0,0,0,103
3421001,海岸带环境与管理,,海洋学院,专业选修课,通用课程,否,中文,5,51,2,0.625,0.7,0,104
3421002,海岸工程监测技术与分析,,海洋学院,专业学位课,通用课程,是,双语,5,137,11,0.183662,0.193277,0,18
3421009,海洋化学进展,,海洋学院,专业学位课,,是,中文,7,117,12,0.174535,0.182819,0.000188,18
3421010,动力沉积学与沉积环境,,海洋学院,专业学位课,,是,中文,5,88,13,0.148883,0.154336,0,18
3421011,石油勘探理论与方法进展,,海洋学院,专业学位课,,是,中文,6,216,13,0.148893,0.154569,0,18
3421012,沉积岩石学研究进展,,海洋学院,专业学位课,通用课程,是,中文,11,388,13,0.149137,0.155631,0.000012,18
3421025,海洋技术 I,,海洋学院,专业学位课,通用课程,是,中文,6,129,12,0.174528,0.182702,0,18
3421026,海洋技术II,,海洋学院,专业学位课,学术学位,是,中文,16,817,11,0.184952,0.195879,0.000159,18
3421029,现代仪器分析,,海洋学院,专业学位课,通用课程,是,中文,2,0,0,0,0,0,105
3421031,海洋生态学,,海洋学院,专业学位课,学术学位,是,全外文,7,153,12,0.217757,0.235047,0.002305,210
3421032,卫星海洋学,,海洋学院,专业学位课,通用课程,是,全外文,7,201,12,0.174188,0.182216,0,18
3421033,海洋环境保护,,海洋学院,专业学位课,学术学位,是,中文,4,30,3,0.555556,0.666667,0,104
3421035,高级微生物学,,海洋学院,专业学位课,学术学位,是,双语,2,0,0,0,0,0,106
3421036,微生物分类学,,海洋学院,专业学位课,通用课程,是,双语,2,0,0,0,0,0,107
3421037,海岛海岸环境生态学,,海洋学院,专业学位课,通用课程,是,中文,2,0,0,0,0,0,108
3421127,海洋天然药物化学,,海洋学院,专业选修课,学术学位,是,中文,8,356,12,0.194905,0.208088,0.000003,4
3421130,海洋化学研究方法,,海洋学院,专业学位课,专业学位,是,双语,3,26,1,1,1,0,114
3421141,海洋地质与海底资源,,海洋学院,专业学位课,学术学位,否,中文,7,238,12,0.192216,0.204053,0.000003,4
3421165,海洋机电测试技术,,海洋学院,专业选修课,通用课程,否,中文,3,78,13,0.160882,0.167389,0,4
3421181,现代信号处理,,海洋学院,专业学位课,学术学位,是,双语,4,240,12,0.191667,0.202472,0,4
3421188,船舶与海洋工程绿色制造技术,,海洋学院,专业学位课,专业学位,是,中文,3,102,12,0.191624,0.202243,0,4
3421200,优化原理与方法,,海洋学院,专业学位课,通用课程,是,中文,8,617,11,0.237547,0.259327,0,4
3421745,海洋地质与海底资源,,海洋学院,专业学位课,学术学位,是,中文,17,598,12,0.174912,0.18458,0.020103,18
3422001,水声学,,海洋学院,专业学位课,学术学位,是,全外文,6,111,12,0.174188,0.182216,0,18
3422002,数值分析,,海洋学院,专业学位课,,是,中文,3,0,0,0,0,0,109
3422003,高等流体力学,,海洋学院,专业学位课,通用课程,是,中文,23,1406,11,0.185008,0.196694,0.00053,18
3422004,高等船舶原理,,海洋学院,专业学位课,通用课程,是,中文,15,750,11,0.184944,0.195762,0.00026,18
3422006,水下运载技术,,海洋学院,专业选修课,通用课程,是,中文,4,59,12,0.156135,0.162399,0,18
3422007,现代造船工程Ⅱ,,海洋学院,专业学位课,,是,中文,8,293,12,0.174195,0.182332,0,18
3422013,地球流体力学,,海洋学院,专业学位课,学术学位,是,双语,12,644,11,0.18492,0.195413,0.000069,18
3422028,物理海洋学,,海洋学院,专业学位课,通用课程,是,全外文,22,1315,11,0.210837,0.225464,0.024231,18
3423002,海洋化学与全球环境变化,,海洋学院,专业选修课,通用课程,是,全外文,5,46,13,0.148883,0.154336,0,18
3423004,海洋电化学,,海洋学院,专业选修课,学术学位,是,中文,3,31,13,0.148878,0.15422,0,18
3423006,海洋装备运行与状态监测,,海洋学院,专业选修课,通用课程,是,全外文,5,86,12,0.174181,0.182099,0,18
3423007,海洋生物技术,,海洋学院,专业选修课,学术学位,是,双语,3,42,13,0.178826,0.187912,0,210
3423009,高级生物化学,,海洋学院,专业选修课,学术学位,是,中文,2,0,0,0,0,0,110
3423016,海洋天然产物研究进展,,海洋学院,专业选修课,,是,中文,4,40,14,0.151725,0.157305,0,210
3423017,有机波谱解析,,海洋学院,专业选修课,,是,中文,5,119,13,0.178856,0.188223,0.00076,210
3423018,海洋药用资源学,,海洋学院,专业选修课,学术学位,是,中文,3,39,14,0.151725,0.157305,0,210
3423019,海洋资源学,,海洋学院,专业选修课,通用课程,是,中文,6,185,13,0.148888,0.154453,0,18
3423020,海洋数值模拟,,海洋学院,专业选修课,通用课程,是,中文,6,105,12,0.174181,0.182099,0,18
3423021,海洋平台与石油钻采技术,,海洋学院,专业选修课,学术学位,是,中文,6,223,12,0.174188,0.182216,0,18
3423027,水下测量技术,,海洋学院,专业选修课,,是,中文,7,110,12,0.174188,0.182216,0,18
3423032,环境化学进展,,海洋学院,专业选修课,学术学位,是,双语,2,0,0,0,0,0,111
3423054,矩阵论,,海洋学院,专业选修课,学术学位,是,双语,3,49,11,0.207103,0.217123,0,18
3423104,海洋波动,,海洋学院,专业选修课,通用课程,是,中文,4,57,13,0.161645,0.169416,0,4
3423105,海洋数据分析方法,,海洋学院,专业学位课,通用课程,是,中文,10,329,12,0.192795,0.206713,0.00077,4
3423110,海岛海岸环境生态学,,海洋学院,专业学位课,通用课程,是,中文,2,0,0,0,0,0,112
3423116,海洋灾害监测与预警,,海洋学院,专业选修课,学术学位,是,中文,7,343,12,0.192216,0.204053,0.000001,4
3423126,海洋生物学研究方法,,海洋学院,专业学位课,学术学位,是,中文,2,0,0,0,0,0,113
3423134,海洋生物地球化学,,海洋学院,专业学位课,学术学位,否,双语,3,26,1,1,1,0,114
3423158,海岸工程监测技术与分析,,海洋学院,专业选修课,专业学位,是,双语,18,1708,11,0.237758,0.260648,0.001068,4
3423168,海洋钻采技术,,海洋学院,专业选修课,通用课程,是,中文,7,291,11,0.2368,0.257036,0.000184,4
3423177,水声通信,,海洋学院,专业选修课,学术学位,是,中文,2,0,0,0,0,0,115
3424003,海洋仪器与原始数据处理,,海洋学院,专业选修课,通用课程,是,全外文,9,269,11,0.184896,0.195063,0,18
3424004,边坡工程学,,海洋学院,专业选修课,通用课程,是,中文,3,35,11,0.183576,0.192694,0,18
3424005,水下通讯技术,,海洋学院,专业选修课,学术学位,是,中文,7,165,12,0.174188,0.182216,0,18
3424022,水波动力学及波浪载荷,,海洋学院,专业选修课,通用课程,是,全外文,8,324,11,0.184888,0.194947,0.000004,18
343111,专业实践,,教育学院,专业选修课,专业学位,否,中文,7,353,13,0.172148,0.182659,0,84
343118,校内实训,,教育学院,专业选修课,专业学位,否,中文,15,922,11,0.20997,0.222923,0.018611,93
3502002,研究生论文写作指导,,数学科学学院,专业学位课,学术学位,是,中文,51,3983,11,0.238458,0.263486,0.003587,2
3509601,量子信息与量子计算,,数学科学学院,公共选修课,通用课程,是,全外文,9,143,11,0.222004,0.240304,0.000092,77
3509602,矩阵分析,,数学科学学院,公共选修课,通用课程,是,全外文,5,43,11,0.220272,0.235508,0,77
3509603,科学技术中的前沿数学方法,,数学科学学院,,,,全外文,2,0,0,0,0,0,116
3511002,现代统计推断方法,,数学科学学院,专业学位课,学术学位,否,中文,6,80,12,0.197351,0.21102,0,2
3511005,数据驱动的建模与计算,,数学科学学院,专业学位课,学术学位,是,中文,5,46,12,0.197333,0.210787,0,2
3511011,近似算法,,数学科学学院,专业学位课,学术学位,是,中文,2,0,0,0,0,0,117
3521001,科学计算,,数学科学学院,专业学位课,学术学位,是,中文,7,152,11,0.212087,0.225799,0,2
3521002,数据挖掘与机器学习,,数学科学学院,专业学位课,学术学位,是,双语,23,1560,11,0.238087,0.260224,0.000686,2
