Source,Target,Type,Id,Label,timeset,Weight
2341001,2321019,Undirected,19862,,,97
2341001,2323019,Undirected,19863,,,81
2341001,2341003,Undirected,19864,,,173
2341001,2341004,Undirected,19865,,,152
2341001,2341006,Undirected,19866,,,167
2341001,2341007,Undirected,19867,,,170
2341001,2341009,Undirected,19868,,,100
2341007,2341005,Undirected,19869,,,280
2341007,2343002,Undirected,19870,,,348
2341007,2321019,Undirected,19871,,,217
2341007,2321020,Undirected,19872,,,250
2341007,2323019,Undirected,19873,,,170
2341007,2341003,Undirected,19874,,,365
2341007,2341004,Undirected,19875,,,342
2341007,2341006,Undirected,19876,,,362
2341007,2321031,Undirected,19877,,,61
2341007,2321038,Undirected,19878,,,57
2341007,2341008,Undirected,19879,,,179
2341007,2341009,Undirected,19880,,,274
2341007,2341010,Undirected,19881,,,228
2341007,2341020,Undirected,19882,,,159
2341007,2343003,Undirected,19883,,,104
2341007,2343044,Undirected,19884,,,115
2341007,2343048,Undirected,19885,,,138
2341007,2343049,Undirected,19886,,,175
2343002,2341005,Undirected,19887,,,267
2343002,2321019,Undirected,19888,,,211
2343002,2321020,Undirected,19889,,,229
2343002,2321031,Undirected,19890,,,60
2343002,2321038,Undirected,19891,,,57
2343002,2323019,Undirected,19892,,,158
2343002,2341003,Undirected,19893,,,368
2343002,2341004,Undirected,19894,,,327
2343002,2341006,Undirected,19895,,,358
2343002,2341008,Undirected,19896,,,157
2343002,2341009,Undirected,19897,,,252
2343002,2341010,Undirected,19898,,,203
2343002,2341020,Undirected,19899,,,160
2343002,2343003,Undirected,19900,,,97
2343002,2343044,Undirected,19901,,,115
2343002,2343046,Undirected,19902,,,111
2343002,2343048,Undirected,19903,,,154
2343002,2343049,Undirected,19904,,,193
2343046,2341005,Undirected,19905,,,50
2343049,2341005,Undirected,19906,,,129
2343049,2321020,Undirected,19907,,,115
2343049,2341003,Undirected,19908,,,193
2343049,2341004,Undirected,19909,,,173
2343049,2341006,Undirected,19910,,,191
2343049,2341009,Undirected,19911,,,125
2343049,2341010,Undirected,19912,,,105
2343049,2341020,Undirected,19913,,,130
2343049,2343048,Undirected,19914,,,113
2521019,2402001,Undirected,19915,,,139
2521019,2442001,Undirected,19916,,,122
2521019,2521020,Undirected,19917,,,107
2521019,2521023,Undirected,19918,,,108
2621006,2613003,Undirected,19919,,,181
2621006,2641001,Undirected,19920,,,89
2621006,921025,Undirected,19921,,,66
2621006,2602001,Undirected,19922,,,79
2621006,2624009,Undirected,19923,,,32
2621006,2913010,Undirected,19924,,,65
2621006,941001,Undirected,19925,,,185
2641001,2613003,Undirected,19926,,,267
2641001,2602001,Undirected,19927,,,260
2641001,2611002,Undirected,19928,,,45
2641001,2821014,Undirected,19929,,,279
2641001,2841008,Undirected,19930,,,285
2641001,2841010,Undirected,19931,,,277
2641001,2841011,Undirected,19932,,,254
2641001,2841019,Undirected,19933,,,79
2641001,941001,Undirected,19934,,,267
2641001,941002,Undirected,19935,,,268
2841019,2821014,Undirected,19936,,,151
2841019,2841008,Undirected,19937,,,155
2841019,2841010,Undirected,19938,,,212
2841019,2841011,Undirected,19939,,,92
3121613,3123202,Undirected,19940,,,51
3320003,143019,Undirected,19941,,,24
3320003,141025,Undirected,19942,,,36
3320003,143003,Undirected,19943,,,30
341129,323076,Undirected,19944,,,301
341129,341124,Undirected,19945,,,302
341129,341130,Undirected,19946,,,418
341129,341150,Undirected,19947,,,40
341129,343114,Undirected,19948,,,87
341129,343117,Undirected,19949,,,106
341129,343118,Undirected,19950,,,86
341129,343148,Undirected,19951,,,28
341129,4421015,Undirected,19952,,,55
341130,323076,Undirected,19953,,,302
341130,341124,Undirected,19954,,,302
341130,341150,Undirected,19955,,,40
341130,343114,Undirected,19956,,,87
341130,343117,Undirected,19957,,,106
341130,343118,Undirected,19958,,,86
341130,343148,Undirected,19959,,,28
341130,4421015,Undirected,19960,,,55
3523003,622001,Undirected,19961,,,48
3523003,3502002,Undirected,19962,,,50
3523003,621078,Undirected,19963,,,41
3702001,3724002,Undirected,19964,,,710
3702001,612500,Undirected,19965,,,408
3702001,624570,Undirected,19966,,,593
3702001,3714001,Undirected,19967,,,598
3702001,3714002,Undirected,19968,,,45
3702001,3722001,Undirected,19969,,,111
3702001,3722002,Undirected,19970,,,91
3702001,3722004,Undirected,19971,,,89
3702001,3722005,Undirected,19972,,,89
3702001,3722006,Undirected,19973,,,44
3702001,3724003,Undirected,19974,,,42
3702001,3724004,Undirected,19975,,,28
3702001,612501,Undirected,19976,,,74
3702001,614511,Undirected,19977,,,123
3702001,614513,Undirected,19978,,,61
3702001,614517,Undirected,19979,,,103
3702001,622530,Undirected,19980,,,438
3702001,622534,Undirected,19981,,,191
3702001,624563,Undirected,19982,,,115
3702001,624573,Undirected,19983,,,52
3702001,624575,Undirected,19984,,,57
3724002,3714001,Undirected,19985,,,813
3724002,3714002,Undirected,19986,,,49
3724002,3722001,Undirected,19987,,,174
3724002,3722002,Undirected,19988,,,117
3724002,3722004,Undirected,19989,,,122
3724002,3722005,Undirected,19990,,,130
3724002,3722006,Undirected,19991,,,61
3724002,3724003,Undirected,19992,,,42
3724002,3724004,Undirected,19993,,,39
3724002,612500,Undirected,19994,,,652
3724002,612501,Undirected,19995,,,91
3724002,614511,Undirected,19996,,,173
3724002,614513,Undirected,19997,,,73
3724002,614517,Undirected,19998,,,166
3724002,614521,Undirected,19999,,,95
3724002,622530,Undirected,20000,,,598
3724002,622534,Undirected,20001,,,274
3724002,624550,Undirected,20002,,,47
3724002,624563,Undirected,20003,,,160
3724002,624568,Undirected,20004,,,162
3724002,624570,Undirected,20005,,,871
3724002,624573,Undirected,20006,,,75
3724002,624575,Undirected,20007,,,72
3724002,6312002,Undirected,20008,,,22
4009002,4021003,Undirected,20009,,,29
4009002,4041118,Undirected,20010,,,46
4009002,4041122,Undirected,20011,,,45
4009002,4002001,Undirected,20012,,,34
4009002,4011023,Undirected,20013,,,41
4111101,4123310,Undirected,20014,,,118
4111101,4113305,Undirected,20015,,,71
4111101,4123308,Undirected,20016,,,38
4123304,4121101,Undirected,20017,,,45
4212001,4211004,Undirected,20018,,,33
4212001,4211012,Undirected,20021,,,20
4212001,4211014,Undirected,20022,,,12
4212001,4211018,Undirected,20024,,,12
4212001,4211020,Undirected,20025,,,47
4212001,4211021,Undirected,20026,,,23
4212001,4213001,Undirected,20029,,,33
4212001,4213008,Undirected,20031,,,34
4212001,4213009,Undirected,20032,,,20
4212001,4221004,Undirected,20034,,,19
4212001,4221005,Undirected,20035,,,20
4212001,4221006,Undirected,20036,,,16
4212001,4221008,Undirected,20037,,,25
4212001,4221009,Undirected,20038,,,23
4212001,4221011,Undirected,20040,,,15
4212001,4221014,Undirected,20041,,,40
4212001,4221015,Undirected,20042,,,22
4212001,4221016,Undirected,20043,,,15
4212001,4221025,Undirected,20044,,,27
4212001,4221026,Undirected,20045,,,40
4212001,4221034,Undirected,20046,,,24
4212001,4223003,Undirected,20047,,,21
4212001,4223005,Undirected,20048,,,26
4212001,4223009,Undirected,20049,,,11
4212001,4223014,Undirected,20050,,,17
4212001,4223017,Undirected,20051,,,14
4212001,4223022,Undirected,20052,,,39
4212001,4223023,Undirected,20053,,,28
4212001,4223025,Undirected,20054,,,24
4212001,4223033,Undirected,20056,,,27
4212001,4223043,Undirected,20057,,,8
4323039,4302001,Undirected,20058,,,24
4323039,4321004,Undirected,20059,,,19
4323039,4321020,Undirected,20061,,,24
4602004,521003,Undirected,20062,,,31
4602004,521060,Undirected,20063,,,31
4602004,4621088,Undirected,20064,,,35
4602004,4623153,Undirected,20065,,,22
4621088,521003,Undirected,20066,,,32
4621088,521060,Undirected,20067,,,30
4621088,4623153,Undirected,20068,,,23
4621088,4623154,Undirected,20069,,,11
509643,3422028,Undirected,20070,,,55
509643,3423054,Undirected,20071,,,49
521078,4621093,Undirected,20072,,,38
521078,4623166,Undirected,20073,,,32
521078,521079,Undirected,20074,,,78
521078,521080,Undirected,20075,,,79
521078,521081,Undirected,20076,,,78
521078,521082,Undirected,20077,,,97
521078,521083,Undirected,20078,,,117
521078,523136,Undirected,20079,,,41
521078,523137,Undirected,20080,,,20
521078,523139,Undirected,20081,,,37
521078,523140,Undirected,20082,,,55
521078,523141,Undirected,20083,,,32
521083,521079,Undirected,20084,,,78
521083,521080,Undirected,20085,,,79
521083,521081,Undirected,20086,,,78
521083,521082,Undirected,20087,,,98
521083,4621093,Undirected,20088,,,39
521083,4623166,Undirected,20089,,,33
521083,523136,Undirected,20090,,,42
521083,523137,Undirected,20091,,,20
521083,523139,Undirected,20092,,,37
521083,523140,Undirected,20093,,,56
521083,523141,Undirected,20094,,,32
621078,3522003,Undirected,20095,,,95
621078,622001,Undirected,20096,,,283
621078,3521004,Undirected,20097,,,54
621078,3502002,Undirected,20098,,,235
621078,3521002,Undirected,20099,,,92
621078,3521011,Undirected,20100,,,68
621078,622004,Undirected,20101,,,129
621078,3502006,Undirected,20102,,,53
621078,3511004,Undirected,20103,,,31
621078,3521001,Undirected,20104,,,27
621078,3523012,Undirected,20105,,,30
621078,611286,Undirected,20106,,,53
621078,613090,Undirected,20107,,,51
621078,613228,Undirected,20108,,,19
621078,621229,Undirected,20109,,,43
621078,621237,Undirected,20110,,,86
621078,623085,Undirected,20111,,,40
621078,623088,Undirected,20112,,,60
624570,612500,Undirected,20113,,,544
624570,3714001,Undirected,20114,,,827
624570,3714002,Undirected,20115,,,47
624570,3722001,Undirected,20116,,,246
624570,3722002,Undirected,20117,,,148
624570,3722004,Undirected,20118,,,142
624570,3722005,Undirected,20119,,,149
624570,3722006,Undirected,20120,,,44
624570,3724001,Undirected,20121,,,32
624570,3724003,Undirected,20122,,,40
624570,3724004,Undirected,20123,,,37
624570,612501,Undirected,20124,,,90
624570,612504,Undirected,20125,,,50
624570,614511,Undirected,20126,,,183
624570,614513,Undirected,20127,,,80
624570,614517,Undirected,20128,,,177
624570,614521,Undirected,20129,,,111
624570,614576,Undirected,20130,,,154
624570,622530,Undirected,20131,,,726
624570,622534,Undirected,20132,,,353
624570,622536,Undirected,20133,,,137
624570,624550,Undirected,20134,,,63
624570,624563,Undirected,20135,,,214
624570,624568,Undirected,20136,,,214
624570,624573,Undirected,20137,,,102
624570,624575,Undirected,20138,,,81
641921,623919,Undirected,20139,,,107
641921,3902001,Undirected,20140,,,212
641921,3924002,Undirected,20141,,,45
641921,3924004,Undirected,20142,,,64
641921,3924006,Undirected,20143,,,82
641921,3924008,Undirected,20144,,,39
641921,3924009,Undirected,20145,,,58
641921,3924010,Undirected,20146,,,53
641921,3924011,Undirected,20147,,,57
641921,3924012,Undirected,20148,,,44
641921,3924016,Undirected,20149,,,95
641921,3924020,Undirected,20150,,,43
641921,3924021,Undirected,20151,,,49
641921,3924023,Undirected,20152,,,36
641921,3924027,Undirected,20153,,,105
641921,3924028,Undirected,20154,,,96
641921,3924032,Undirected,20156,,,58
641921,3924036,Undirected,20157,,,37
641921,3924037,Undirected,20158,,,80
641921,3924041,Undirected,20159,,,38
641921,3942001,Undirected,20160,,,128
641921,641922,Undirected,20161,,,217
641921,641923,Undirected,20162,,,281
641921,641924,Undirected,20163,,,302
641921,641925,Undirected,20164,,,305
641921,641926,Undirected,20165,,,277
641921,643934,Undirected,20166,,,109
7123050,7123036,Undirected,20167,,,184
7123050,7121019,Undirected,20168,,,232
7123050,7121020,Undirected,20169,,,233
7123050,7121025,Undirected,20170,,,234
7123050,7123037,Undirected,20173,,,209
9003,141022,Undirected,20174,,,13
9003,141021,Undirected,20175,,,13
9003,141025,Undirected,20176,,,17
9003,143074,Undirected,20177,,,13
1011068,1023059,Undirected,20178,,,53
1011068,1021087,Undirected,20179,,,67
1021087,1021055,Undirected,20180,,,154
1021087,1021086,Undirected,20181,,,98
1021087,1021089,Undirected,20182,,,82
1021087,1023059,Undirected,20183,,,173
1021087,3111503,Undirected,20184,,,137
1021087,3121303,Undirected,20185,,,56
1021087,3121505,Undirected,20186,,,79
1021087,3123501,Undirected,20187,,,36
1021087,3123506,Undirected,20188,,,43
1023059,1021055,Undirected,20189,,,113
1023059,1021086,Undirected,20190,,,52
1023059,3111503,Undirected,20191,,,103
1023059,3121505,Undirected,20192,,,62
1023059,3123506,Undirected,20193,,,32
109506,1221067,Undirected,20194,,,61
111004,112012,Undirected,20195,,,112
111004,122016,Undirected,20196,,,43
111004,122017,Undirected,20197,,,42
111004,111135,Undirected,20198,,,43
111004,112011,Undirected,20199,,,109
111004,112013,Undirected,20200,,,102
111004,113132,Undirected,20201,,,55
111004,121033,Undirected,20202,,,39
111004,122018,Undirected,20203,,,43
111005,112012,Undirected,20204,,,23
111005,112011,Undirected,20205,,,23
111005,112013,Undirected,20206,,,23
111006,112012,Undirected,20207,,,77
111006,122016,Undirected,20208,,,46
111006,122017,Undirected,20209,,,51
111006,113108,Undirected,20210,,,60
111006,112011,Undirected,20211,,,77
111006,112013,Undirected,20212,,,78
111006,122018,Undirected,20213,,,55
111015,112012,Undirected,20214,,,95
111015,122016,Undirected,20215,,,51
111015,122017,Undirected,20216,,,46
111015,121050,Undirected,20217,,,46
111015,112011,Undirected,20218,,,91
111015,112013,Undirected,20219,,,86
111015,122018,Undirected,20220,,,49
111015,111131,Undirected,20221,,,48
111088,112012,Undirected,20222,,,107
111088,112011,Undirected,20223,,,107
111088,112013,Undirected,20224,,,106
111088,113134,Undirected,20225,,,20
1111101,1121153,Undirected,20226,,,172
1111101,1121127,Undirected,20227,,,160
1111101,1123156,Undirected,20228,,,79
1111101,1121155,Undirected,20229,,,83
1111101,1111102,Undirected,20230,,,127
1111101,1111140,Undirected,20231,,,131
1111101,1111141,Undirected,20232,,,227
1111101,1111142,Undirected,20233,,,44
1111101,1113103,Undirected,20234,,,127
1111101,1121109,Undirected,20235,,,262
1111101,3011104,Undirected,20236,,,101
1111101,3011105,Undirected,20237,,,124
1111101,3023130,Undirected,20238,,,107
1111102,1121153,Undirected,20239,,,170
1111102,1121127,Undirected,20240,,,87
1111102,1123156,Undirected,20241,,,103
1111102,1121109,Undirected,20242,,,277
1111102,1121119,Undirected,20243,,,110
1111102,1123123,Undirected,20244,,,90
1111102,1123150,Undirected,20245,,,96
1111102,1121155,Undirected,20246,,,87
1111102,1121124,Undirected,20247,,,100
1111102,3021133,Undirected,20248,,,259
1111102,1111141,Undirected,20249,,,282
1111102,1113103,Undirected,20250,,,130
1111102,1121120,Undirected,20251,,,118
1111102,1123152,Undirected,20252,,,97
1111102,1111143,Undirected,20253,,,52
1111102,3023129,Undirected,20254,,,89
1111140,1121127,Undirected,20255,,,140
1111140,1121109,Undirected,20256,,,112
1111140,1111141,Undirected,20257,,,132
1111140,3011105,Undirected,20258,,,112
1111141,1121153,Undirected,20259,,,219
1111141,1121127,Undirected,20260,,,175
1111141,1123156,Undirected,20261,,,142
1111141,1121109,Undirected,20262,,,394
1111141,1123123,Undirected,20263,,,140
1111141,1121155,Undirected,20264,,,131
1111141,3023130,Undirected,20265,,,107
1111141,1121124,Undirected,20266,,,124
1111141,3021133,Undirected,20267,,,326
1111141,1113103,Undirected,20268,,,201
1111141,1121120,Undirected,20269,,,125
1111141,1123152,Undirected,20270,,,116
1111141,3011104,Undirected,20271,,,143
1111141,3011105,Undirected,20272,,,184
1111141,3013109,Undirected,20273,,,43
1111141,3023129,Undirected,20274,,,98
1111141,3023132,Undirected,20275,,,95
1111142,1121153,Undirected,20276,,,42
1111142,1121109,Undirected,20277,,,44
1111142,1121111,Undirected,20278,,,46
1111143,1121120,Undirected,20279,,,37
111120,112012,Undirected,20280,,,32
111120,112011,Undirected,20281,,,30
111120,112013,Undirected,20282,,,26
1111212,1111213,Undirected,20283,,,242
1111212,1121223,Undirected,20284,,,200
1111212,3111404,Undirected,20285,,,217
1111212,1121253,Undirected,20286,,,82
1111212,3111052,Undirected,20287,,,108
1111212,1111214,Undirected,20288,,,96
1111212,1121218,Undirected,20289,,,65
1111212,1121251,Undirected,20290,,,98
1111212,3113403,Undirected,20291,,,22
1111212,3113404,Undirected,20292,,,39
1111212,3113405,Undirected,20293,,,30
1111212,3121309,Undirected,20294,,,63
1111212,3121403,Undirected,20295,,,168
1111212,3123304,Undirected,20296,,,40
1111212,3123405,Undirected,20297,,,43
1111213,1111214,Undirected,20298,,,115
1111213,1121216,Undirected,20299,,,53
1111213,1121218,Undirected,20300,,,55
1111213,1121223,Undirected,20301,,,252
1111213,1121251,Undirected,20302,,,118
1111213,1121253,Undirected,20303,,,110
1111213,3111052,Undirected,20304,,,118
1111213,3111404,Undirected,20305,,,195
1111213,3113403,Undirected,20306,,,23
1111213,3113404,Undirected,20307,,,19
1111213,3121309,Undirected,20308,,,72
1111213,3121403,Undirected,20309,,,210
1111213,3123304,Undirected,20310,,,54
1111213,3123308,Undirected,20311,,,53
1111213,3123405,Undirected,20312,,,73
1111214,1121223,Undirected,20313,,,100
1111214,3111404,Undirected,20314,,,77
1111214,1121253,Undirected,20315,,,54
1111214,3111052,Undirected,20316,,,81
1111214,3123304,Undirected,20317,,,44
1111214,3121309,Undirected,20318,,,77
1111214,3121403,Undirected,20319,,,69
1111214,1121251,Undirected,20320,,,103
1111214,3123405,Undirected,20321,,,57
111122,111132,Undirected,20322,,,16
111122,111135,Undirected,20323,,,13
111122,113132,Undirected,20324,,,15
111122,111126,Undirected,20325,,,16
111122,111133,Undirected,20326,,,21
111125,112012,Undirected,20327,,,32
111125,111135,Undirected,20328,,,18
111125,112011,Undirected,20329,,,30
111125,112013,Undirected,20330,,,32
111125,113132,Undirected,20331,,,23
111128,113134,Undirected,20332,,,19
111130,112012,Undirected,20333,,,41
111130,111131,Undirected,20334,,,36
111130,111135,Undirected,20335,,,33
111130,112011,Undirected,20336,,,43
111130,112013,Undirected,20337,,,38
111130,111132,Undirected,20338,,,27
111131,112012,Undirected,20339,,,70
111131,121050,Undirected,20340,,,41
111131,111135,Undirected,20341,,,52
111131,112011,Undirected,20342,,,76
111131,112013,Undirected,20343,,,77
111131,113132,Undirected,20344,,,49
111132,112012,Undirected,20345,,,163
111132,111135,Undirected,20346,,,133
111132,112011,Undirected,20347,,,171
111132,112013,Undirected,20348,,,132
111132,111133,Undirected,20349,,,15
111132,113134,Undirected,20350,,,19
111133,113132,Undirected,20351,,,13
111133,111126,Undirected,20352,,,15
111135,112012,Undirected,20353,,,192
111135,111136,Undirected,20354,,,24
111135,112011,Undirected,20355,,,199
111135,112013,Undirected,20356,,,201
111135,113132,Undirected,20357,,,170
111135,113134,Undirected,20358,,,27
1113103,1121153,Undirected,20359,,,159
1113103,1121127,Undirected,20360,,,80
1113103,1123156,Undirected,20361,,,85
1113103,1121109,Undirected,20362,,,224
1113103,1121155,Undirected,20363,,,85
1113103,3021133,Undirected,20364,,,170
1113103,3011104,Undirected,20365,,,79
1113258,3111052,Undirected,20366,,,65
1113258,1121251,Undirected,20367,,,63
1113258,3121306,Undirected,20368,,,38
112011,112012,Undirected,20369,,,573
112011,122016,Undirected,20370,,,215
112011,122017,Undirected,20371,,,210
112011,113108,Undirected,20372,,,128
112011,113127,Undirected,20373,,,9
112011,123136,Undirected,20374,,,61
112011,121050,Undirected,20375,,,67
112011,113136,Undirected,20376,,,19
112011,112013,Undirected,20377,,,492
112011,113117,Undirected,20378,,,45
112011,113130,Undirected,20379,,,45
112011,113132,Undirected,20380,,,238
112011,113134,Undirected,20381,,,40
112011,121028,Undirected,20382,,,62
112011,121060,Undirected,20383,,,59
112011,121099,Undirected,20384,,,23
112011,122018,Undirected,20385,,,231
112011,123127,Undirected,20386,,,55
112011,123135,Undirected,20387,,,62
112012,112013,Undirected,20388,,,492
112012,113108,Undirected,20389,,,133
112012,113117,Undirected,20390,,,42
112012,113119,Undirected,20391,,,24
112012,113127,Undirected,20392,,,9
112012,113130,Undirected,20393,,,46
112012,113132,Undirected,20394,,,229
112012,113134,Undirected,20395,,,40
112012,113136,Undirected,20396,,,17
112012,121028,Undirected,20397,,,60
112012,121050,Undirected,20398,,,66
112012,121060,Undirected,20399,,,54
112012,121099,Undirected,20400,,,26
112012,122016,Undirected,20401,,,211
112012,122017,Undirected,20402,,,207
112012,122018,Undirected,20403,,,228
112012,123127,Undirected,20404,,,53
112012,123135,Undirected,20405,,,58
112012,123136,Undirected,20406,,,59
112013,122016,Undirected,20407,,,217
112013,122017,Undirected,20408,,,213
112013,113108,Undirected,20409,,,127
112013,113127,Undirected,20410,,,11
112013,123136,Undirected,20411,,,60
112013,121050,Undirected,20412,,,61
112013,113117,Undirected,20413,,,44
112013,113130,Undirected,20414,,,47
112013,113132,Undirected,20415,,,246
112013,113134,Undirected,20417,,,38
112013,121028,Undirected,20418,,,63
112013,121060,Undirected,20419,,,47
112013,121099,Undirected,20420,,,22
112013,122018,Undirected,20421,,,230
112013,123127,Undirected,20422,,,58
112013,123135,Undirected,20423,,,55
1121109,1121153,Undirected,20424,,,614
1121109,1121127,Undirected,20425,,,299
1121109,3043101,Undirected,20426,,,333
1121109,1123156,Undirected,20427,,,351
1121109,3041105,Undirected,20428,,,348
1121109,1121155,Undirected,20429,,,322
1121109,1121111,Undirected,20430,,,271
1121109,1121113,Undirected,20431,,,181
1121109,1121118,Undirected,20432,,,427
1121109,1121119,Undirected,20433,,,315
1121109,1121120,Undirected,20434,,,417
1121109,1121124,Undirected,20435,,,416
1121109,1121151,Undirected,20436,,,333
1121109,1123115,Undirected,20437,,,422
1121109,1123123,Undirected,20438,,,450
1121109,1123130,Undirected,20439,,,151
1121109,1123150,Undirected,20440,,,330
1121109,1123152,Undirected,20441,,,406
1121109,1123157,Undirected,20442,,,200
1121109,3011104,Undirected,20443,,,139
1121109,3011105,Undirected,20444,,,138
1121109,3013109,Undirected,20445,,,43
1121109,3021128,Undirected,20446,,,135
1121109,3021133,Undirected,20447,,,995
1121109,3023129,Undirected,20448,,,293
1121109,3023130,Undirected,20449,,,368
1121109,3023131,Undirected,20450,,,182
1121109,3023132,Undirected,20451,,,274
1121109,3041102,Undirected,20453,,,247
1121109,3041103,Undirected,20454,,,321
1121109,3041104,Undirected,20455,,,327
1121111,1121153,Undirected,20456,,,179
1121111,3021133,Undirected,20457,,,165
1121111,1123152,Undirected,20458,,,124
1121111,3023130,Undirected,20459,,,158
1121119,1121120,Undirected,20460,,,144
1121119,1123123,Undirected,20461,,,137
1121119,1123150,Undirected,20462,,,107
1121119,3021133,Undirected,20463,,,265
1121120,1121153,Undirected,20464,,,147
1121120,1121127,Undirected,20465,,,129
1121120,1123156,Undirected,20466,,,152
1121120,1123123,Undirected,20467,,,151
1121120,1123150,Undirected,20468,,,141
1121120,1121151,Undirected,20469,,,140
1121120,1123115,Undirected,20470,,,143
1121120,1121118,Undirected,20471,,,130
1121120,3021133,Undirected,20472,,,372
1121120,1123152,Undirected,20473,,,152
1121120,3023129,Undirected,20474,,,107
1121120,3023131,Undirected,20475,,,77
1121124,1121153,Undirected,20476,,,187
1121124,1123156,Undirected,20477,,,129
1121124,1123115,Undirected,20478,,,121
1121124,3023130,Undirected,20479,,,101
1121124,3021133,Undirected,20480,,,289
1121127,1121153,Undirected,20481,,,156
1121127,1121155,Undirected,20482,,,88
1121127,1123156,Undirected,20483,,,91
1121127,3011104,Undirected,20484,,,80
1121127,3011105,Undirected,20485,,,110
1121153,1121155,Undirected,20486,,,180
1121153,1123115,Undirected,20487,,,139
1121153,1123123,Undirected,20488,,,127
1121153,1123150,Undirected,20489,,,105
1121153,1123152,Undirected,20490,,,258
1121153,1123156,Undirected,20491,,,183
1121153,3011104,Undirected,20492,,,99
1121153,3013109,Undirected,20493,,,31
1121153,3021133,Undirected,20494,,,456
1121153,3023129,Undirected,20495,,,121
1121153,3023130,Undirected,20496,,,305
1121153,3023132,Undirected,20497,,,183
1121155,1123156,Undirected,20498,,,107
1121155,1123152,Undirected,20499,,,134
1121155,3023130,Undirected,20500,,,100
1121218,1121223,Undirected,20501,,,50
1121218,3111404,Undirected,20502,,,70
1121218,3121403,Undirected,20503,,,29
1121218,1121251,Undirected,20504,,,26
1121223,1121216,Undirected,20505,,,66
1121223,1121251,Undirected,20506,,,89
1121223,1121253,Undirected,20507,,,78
1121223,3111052,Undirected,20508,,,86
1121223,3111404,Undirected,20509,,,178
1121223,3113403,Undirected,20510,,,23
1121223,3121309,Undirected,20511,,,70
1121223,3121403,Undirected,20512,,,200
1121223,3123304,Undirected,20513,,,58
1121223,3123405,Undirected,20514,,,65
1121251,3111404,Undirected,20515,,,87
1121251,1121253,Undirected,20516,,,127
1121251,3111052,Undirected,20517,,,180
1121251,3123304,Undirected,20518,,,57
1121251,3121309,Undirected,20519,,,92
1121251,3121306,Undirected,20520,,,134
1121251,3123309,Undirected,20521,,,47
1121251,3123405,Undirected,20522,,,55
1121253,3111404,Undirected,20523,,,70
1121253,1121216,Undirected,20524,,,73
1121253,3111052,Undirected,20525,,,228
1121253,3113305,Undirected,20526,,,62
1121253,3121303,Undirected,20527,,,125
1121253,3121306,Undirected,20528,,,136
1121253,3121403,Undirected,20529,,,80
1121253,3123301,Undirected,20530,,,32
1121253,3123304,Undirected,20531,,,54
1121253,3123308,Undirected,20532,,,134
1121253,3123309,Undirected,20533,,,68
1121253,3123405,Undirected,20534,,,38
1123115,1123123,Undirected,20535,,,156
1123115,1123150,Undirected,20536,,,116
1123115,1121151,Undirected,20537,,,134
1123115,3021133,Undirected,20538,,,251
1123115,1121118,Undirected,20539,,,151
1123123,1121118,Undirected,20540,,,165
1123123,1123130,Undirected,20541,,,58
1123123,1123150,Undirected,20542,,,151
1123123,3021133,Undirected,20543,,,343
1123123,3023129,Undirected,20544,,,108
1123123,3023131,Undirected,20545,,,79
1123150,3021133,Undirected,20546,,,268
1123152,1123156,Undirected,20547,,,126
1123152,3023130,Undirected,20548,,,179
1123152,3021133,Undirected,20549,,,289
1123152,3023132,Undirected,20550,,,107
1123156,3021133,Undirected,20551,,,301
1123156,3023129,Undirected,20552,,,84
113108,122016,Undirected,20553,,,68
113108,122017,Undirected,20554,,,73
113108,122018,Undirected,20555,,,80
113122,122018,Undirected,20556,,,28
113130,113132,Undirected,20557,,,42
113132,143019,Undirected,20558,,,337
113132,141022,Undirected,20559,,,287
113132,141002,Undirected,20560,,,141
113132,113118,Undirected,20561,,,39
113132,113134,Undirected,20562,,,31
113132,121020,Undirected,20563,,,142
113132,121034,Undirected,20564,,,154
113132,123130,Undirected,20565,,,224
113132,141021,Undirected,20566,,,460
113132,141025,Undirected,20567,,,537
113132,143027,Undirected,20568,,,48
113132,143034,Undirected,20569,,,229
113132,143061,Undirected,20570,,,84
113132,143062,Undirected,20571,,,313
113132,143070,Undirected,20572,,,64
121028,123107,Undirected,20573,,,59
121028,122016,Undirected,20574,,,176
121028,122017,Undirected,20575,,,175
121028,121045,Undirected,20576,,,54
121028,121060,Undirected,20577,,,57
121028,121062,Undirected,20578,,,50
121028,121091,Undirected,20579,,,52
121028,121096,Undirected,20580,,,31
121028,122018,Undirected,20581,,,178
121050,122016,Undirected,20582,,,214
121050,122017,Undirected,20583,,,215
121050,122018,Undirected,20584,,,219
121050,123130,Undirected,20585,,,88
121050,123139,Undirected,20586,,,83
121050,141025,Undirected,20587,,,95
121050,123058,Undirected,20588,,,14
121050,123135,Undirected,20589,,,92
121060,122016,Undirected,20590,,,137
121060,122017,Undirected,20591,,,140
121060,121023,Undirected,20592,,,59
121060,121061,Undirected,20593,,,16
121060,121062,Undirected,20594,,,48
121060,121091,Undirected,20595,,,53
121060,121096,Undirected,20596,,,30
121060,122018,Undirected,20597,,,142
121060,123143,Undirected,20598,,,32
121099,122016,Undirected,20599,,,28
121099,122017,Undirected,20600,,,28
121099,122018,Undirected,20601,,,28
1211050,1222026,Undirected,20602,,,297
1211050,1222027,Undirected,20603,,,269
